爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676448478,821679469,1004300961,414763823,1比1还原林娜琏《POP！》 时隔半年的大制作终于出来啦！天津摄影天花板 应该不会有人反驳吧～,小甜同學,1676174489,1676174489,122,"伴舞姐妹有些是0基础 而且舞蹈部分的拍摄确实比较仓促 有
不到位的地方大家多多包涵 我们已经尽力啦！",明星舞蹈,199,8,舞蹈;明星舞蹈;TWICE;韩舞;林娜琏;舞蹈翻跳;POP;K-Pop,376;6012204;1178961;159571;1308100;800245;35345;2558595,17566,254,0,4785,0,45160,839,897,310362,1,0,RealHeart,,RealHeart
1676448489,436813660,1006650164,1629347259,（下集）红警小绿被航母袭击！天启想进来桥一断让你悬浮海面！,红警HBK08,1676340000,1676303065,883,,单机游戏,17,11,实况攻略;实况解说;红色警戒2;怀旧;游戏解说;红色警戒;天启;红警;悬浮;即时战略;教程攻略,673152;7160;59337;962;19890;232;42442;20468;78535;22999;1017160,3754,1802,0,617,0,20119,600,99,287160,1,0,无,无,无
1676448497,651806101,1005101950,7946432,终极解析《流浪地球2》无论虚实，我们的人一定会完成任务！,利维坦mY,1676210837,1676210837,626,"最近又去影院刷了刷球2，发现了更多细节，这期就继续解析一波！
希望能博得大家一个投币与转发！！！",影视杂谈,182,10,科幻;吴京;刘德华;马兆;流浪地球;解读;深度解析;郭帆;流浪地球2;共赴流浪地球2新春之旅,5251;48271;28421;24228796;210691;150231;1500854;3598106;9741441;33203609,16640,963,0,5785,0,36242,1107,1547,366746,1,0,无,无,无
1676448508,479348321,1006356440,393671271,情人节带老公体验汉服，直男的拍照水平令人崩溃！,胡凯利_洞主,1676347200,1676295632,632,,搞笑,138,12,中国华服日;汉服;日常;情侣;摄影;搞笑;颜值;中国风;情人节;洞主凯哥;搞笑研究所2023;搞笑人有没有爱情,6850632;32454;2848;66611;25450;1833;836713;8562;16869;3828006;35027528;35318921,12547,3443,0,1467,0,15591,830,1199,181302,1,0,https://b23.tv/cm-huahuo-0-3Ccxp,,up主同款海底捞火锅，1元秒杀8盒
1676448688,524303981,1006060132,97335574,创造历史！恭喜李培楠夺冠！这一路只有他知道有多难！请大家记住，他们是星际争霸职业选手,哎呀酋长本尊,1676275789,1676275789,73,,电子竞技,171,12,电子竞技;游戏资讯;万物皆可游戏;星际争霸;游戏;励志;游戏杂谈;夺冠;创造历史;游戏日常;李培楠;必剪创作,62526;242172;20563743;112;802;976;74373;161375;702651;488718;7067828;15775524,2965,311,0,2011,0,52023,464,850,382594,1,0,无,无,无
1676448695,524301617,1007675447,593920494,特色美食:沅陵猪脚粉是怎样炼成的,荷塘星星,1676370470,1676370470,729,揭秘沅陵猪脚粉,美食记录,215,11,美食;街头美食;生活记录;猪脚;牛肉粉;探店;特色美食;嗦粉;肥肠粉;猪脚粉;美食纪,20215;1139423;1057109;171124;1457383;1469519;1497805;2504797;3218690;7459806;10462022,3225,929,0,385,0,7959,330,83,67932,1,0,我想吃鱼了,,我想吃鱼了
1676448701,309188264,1001881367,57917170,32岁的我，一个人修复一台32岁的老东风卡车。 请祝我好运。,焊工大林子,1676025188,1676025188,281,"32岁的我，一个人修复一台32岁的老东风卡车。
请祝我好运。",改装玩车,246,8,汽车;卡车;玩车;维修;汽车维修;翻新;修复;东风卡车,13760;13644;140113;472291;943528;107490;5607;2923925,6308,1257,0,3430,0,22574,955,463,425573,1,0,无,无,无
1676448713,566599229,999488720,6421869,打 工 人 现 状 ！,喵与茶,1675908300,1675877876,100,"任何一个你不喜欢又离不开的地方，任何一种你不喜欢又无法摆脱的生活，都是浪浪山~希望喜欢这期！
可以来吸猫群聊天嗷104971215喵与茶，每次更新也会第一时间通知~关注一下呀！ 
这是一个每条评论都会回复的UP呦！
咱们下期见啦！本期Bgm：我想离开浪浪山",动物二创,220,11,喵星人;萌宠;汪星人;动物观察局;动物;搞笑;混剪;猫;可爱;中国奇谭;动物观察局18.0 小动物聊天室,1562;6943;9955;19337540;6392;1833;147345;1734;2423;22722436;35256673,7368,257,0,9826,0,56518,797,7081,839013,1,0,无,无,无
1676448724,609208349,1003311833,156968917,联盟十年，感恩国服暖心策划,lol皮肤联盟,1676110048,1676110048,235,"完美~~~
有个小请求，方便的话点个赞吧，谢谢啦",电子竞技,171,6,电子竞技;英雄联盟;游戏群星;lol;游戏鉴赏家;英雄联盟新春激励,62526;9222;21417746;2511097;5034734;33579582,22578,1762,0,3793,0,46600,3511,7701,562740,1,0,无,无,无
1676448735,906508677,998986553,404194769,她的讣告，选择了一张彩色照片……,了不起De中国人,1675852734,1675852734,156,是她让中国人的记忆有了色彩！,人文历史,228,3,人文;每个频道都有故事;一分钟扬名B站-第四期,40737;32419412;32442550,8390,2279,0,7255,66,119489,1400,594,956537,1,0,无,无,无
1676448745,566722387,1002500589,254420382,史上最高回血,在下易某很细,1676077800,1676060309,185,,电子竞技,171,10,王者荣耀;电子竞技;白起;精彩集锦;娱乐;搞笑;最高;宫本;回血;宫本武藏,1404375;62526;526639;66406;3221;1833;2412;166176;374685;111037,8061,487,0,4833,0,80395,886,3125,1082724,1,0,无,无,无
1676448754,224187683,1003667640,2386794,“他亲手杀了世上最爱他哥哥的人”,青厌君,1676176200,1676127448,196,"当隐秘jiao落仨小孩长成高家三兄妹....
想剪高骨偏激的源头（
京海旧事，浅代一下（

看这频的都做！个！好！人！",影视剪辑,183,7,张颂文;影视剪辑;盛强;苏小玎;强盛;新剧好剧一起看;影娱新春游园会,460092;318570;1464141;2792728;8683252;32998285;33364628,12184,366,0,12339,0,26711,979,4070,516526,1,0,BV18A411r7Yo,,“那是我的心头肉，但没我哥重要”
1676448763,394351305,1005082944,383674468,从头到脚都是人设！前练习生为你揭秘之男团如何“穿”出人设 ？,智命男孩,1676210107,1676210107,477,,时尚潮流,159,13,趣闻;服饰;发型;人设;帅哥;穿搭;男团;造型;韩娱;揭秘;练习生;普通人变美指南;普通人变美指南（新年版）,6874;313718;13896;55089;18984;1139735;289990;302540;871463;8317;573721;33365923;33365922,2762,1927,0,2488,0,16005,474,396,212929,1,0,无,无,无
1676448770,394161509,1003501419,1335713025,野 生 徐 江,知了解压萌物,1676121265,1676121051,495,"视频素材来源：纪录片《America.the.Beautiful/美丽美洲》、《地球上的狂野一年》、《雪地动物》、《自然界中的完美搭档》
bgm：48秒处为维塔斯的经典海豚音，1分9秒处为《二泉映月》；",动物二创,220,11,动物观察局;猫头鹰;动物世界;高能二创;狂飙;土拨鼠;啄木鸟;徐江;治愈系视频;红松鼠;动物观察局18.0 小动物聊天室,19337540;12732;12988;29479779;20496;114184;68645;2643048;3301811;3624780;35256673,8008,1820,0,2740,0,65624,421,1933,587169,1,0,HomeFacialPro,,HomeFacialPro
1676448776,821687526,1001407240,1969444616,人生很大一部分快乐 是给予。,曹大魁,1676025000,1676010463,217,-,搞笑,138,10,搞笑;原创;猫;生活记录;生活;快乐;吐槽;段子;搞笑研究所;搞笑研究所2023,1833;536;1734;1057109;1742;9270;792;222809;23649527;35027528,6275,295,0,1997,0,17928,416,692,133232,1,0,无,无,无
1676448782,949197954,1004426154,470840543,诺手：我不爽都别玩了 我：你去送吧 看看你能不能让我输,LOL楠神李青,1676180305,1676180305,334,-,电子竞技,171,5,电子竞技;英雄联盟;万物皆可游戏;精彩集锦;第一视角,62526;9222;20563743;66406;34692,4388,897,0,2385,0,50837,3867,1808,771673,1,0,无,无,无
1676448793,524159466,1001517418,1712395,广东歌已死？无所谓，强哥会出手！B站陈奕迅×张颂文《不配爱你》,不是词神,1676032200,1676009035,285,"这是一首为张颂文老师的神级演技，而创作的专属广东歌。
表面上写的是舔狗苦追女神的戏码。
暗地里写的，其实是那份为了演戏豁出一切，专业考上第一，却依然被700个剧组拒绝的憋屈。
也是那份为广东歌耗尽心力，日夜不眠，也依然被《大铁锤》《北鸡用程》吊打的心酸。
不配。是真的不配吗？为什么不配！
滋本带领着《满嘴塑》淘汰良币，音兵过境，但是我无法皈依。
因为，没有协音的粤语歌，毫无意义。
我始终不是“塑料生命派”
也无法认同某些小圈子的“方舟计划”
因为我始终想救更多的人，要救广东歌，少不了广东人。
“危难当前唯有责任”，所以，三本目，出列。
《流浪粤球》计划，启动！你们愿意给我力量吗？",原创音乐,28,11,原创歌曲;TVB;粤语;港乐;陈奕迅;高启强;狂飙;张颂文;广东歌;Eason;音乐合伙人联盟企划,72138;10387;1730;266293;25885;29755462;20496;460092;993036;2537134;34369872,10844,305,0,4585,0,15226,1402,2263,298148,1,1,秋音乐,,秋音乐
1676448804,224235069,1004719739,327750329,专属详解版 | 显贵显质感的日常妆容~,程十安an,1676103927,1676103927,884,"这个秋冬很爱化的一个妆面分享，专门出了一期更详细的长视频版本。很显贵气，一看就感觉整个人非常有气质生活过得很好的那种，希望能帮助到大家~(*•̀ㅂ•́)و
BGM：Galen Crew - Sleepyhead
Trademark - Only Love
感谢以上音乐创作者和演唱者的作品。",美妆护肤,157,6,美妆;化妆;日常妆;妆容;普通人变美指南;普通人变美指南（新年版）,832569;13175;598357;518001;33365923;33365922,8176,785,0,22122,0,27359,638,1915,601306,1,0,无,无,无
1676448813,821847658,1004711201,323024456,中式龙吟千层蜜枣酥震惊全场！芬兰家人被荷花酥枣花酥美到迷糊！眼花缭乱！新旗袍长衫拍照停不下来！,雨琪在芬兰,1676198929,1676198523,1415,"芬兰一家人全员新旗袍长衫惊艳出场！新旗袍长衫真的美呆了帅毙了！
千层蜜枣酥荷花酥让芬兰家人大震惊！绝美中式糕点让他们不敢相信这是可以吃的？！肉汤圆居然收到一大波彩虹屁！枣花酥一抢而空太受欢迎！初次体验边吃糕点边煮茶简直不要太舒服啦！大伯变身武功大师现场指导，上演武术秀精彩到不敢眨眼睛！全家吃到迷糊，撑晕在现场！
 
感谢蜜枣酥菜谱@老饭骨  

*本视频含合作【溪木源】谢谢大家的支持，我们才有合作的机会！ 
红木籽专利号：FR3082122B1 
波尔多树叶专利号：US2004091493",美食记录,215,11,美食;美食vlog;外国人穿旗袍;蜜枣酥;元宵节;中式糕点;文化输出;老外吃中餐;荷花酥;枣花酥;天南海北家乡味,20215;2701815;15048989;29267509;148386;1374623;1384994;3032672;4998796;5818780;33105243,90826,7208,0,10149,16,130349,1547,1047,925480,1,0,https://b23.tv/mall-LrNPs-moR3xlmjb6,淘宝,溪木源愈创木祛痘精华液油皮敏感肌舒缓修护维稳控油
1676448824,906789596,1005919554,145750219,那些“不务正业”的明星们！大超狂肝游戏，连扎导电话都不接呀？,电影冷知识,1676279400,1676270251,253,,影视杂谈,182,10,原创;汤姆哈迪;电影;搞笑;明星;大超;亨利卡维尔;凤凰叔;春日迷影电影院;影娱新春游园会,536;202043;3141;1833;5761;151868;383278;10231303;32916187;33364628,603,772,0,4192,0,60214,329,341,781474,1,0,无,无,无
1676448828,309189569,1003867356,18327450,【张颂文/个人舔屏向 】听说你喜欢Daddy是吧 | 一次满足你所有需求,Sonia_Cheung,1676134099,1676134099,141,"梦女抖m是吧
想被抽想被骂是吧
喜欢Daddy是吧
一次满足你所有需求
BGM：SPRING BREAK IN MEXICO",影视剪辑,183,7,影视剪辑;个人向;朱永平;高启强;张颂文;舔屏;daddy,318570;42048;15408470;29755462;460092;239331;2535970,7077,2094,0,10481,0,17148,1370,2024,179146,1,0,无,无,无
1676448838,821626114,1002607994,353368172,砍头+剥皮，真的有人觉得好看吗？深度解析「Schiaparelli夏帕瑞丽2023春夏高定秀场」,AHALOLO,1676088000,1676079490,1435,"生而为人，我很遗憾！

每周三、周六中午12点，咱们不见不散！

欢迎来骚扰我们：

新浪微博：lolo-may/aha没有事业线

YouTube： AHALOLO",时尚潮流,159,10,秀场;巴黎时装周;dojacat;豆荚猫;秀场分析;金小妹;夏帕瑞丽;schiaparelli;时尚行业大公开;普通人变美指南（新年版）,516500;288748;12025386;13976028;19297221;1446666;2292067;18276439;27911862;33365922,12238,6832,0,4260,0,37473,1321,684,517880,1,0,BV12f4y1H7a1,,妹妹让一让！该姐姐登场了！御姐战袍深度解析【Schiaparelli夏帕瑞丽2021秋冬高定秀场】
1676448849,481610732,998502681,3493118479436623,我们是动力火车，B站我们来了！,动力火车PowerStation,1675846800,1675830826,217,,音乐综合,130,10,影视原声;还珠格格;仙剑奇侠传;OST;背叛情歌;动力火车;那就这样吧;终于明白;当;动力火车来B站啦,302826;2399;949;4890;1146540;30537;555630;221312;30536;35269188,30493,3870,0,5821,48,71542,4323,2129,974855,1,0,无,无,无
1676448860,479362928,1007249970,11742550,【战双手书】含英 「良辰应何许」,哈米伦的弄笛者,1676365200,1676354432,152,"灯火靡靡，花前月下。
九龙航船这一夜笙歌鼎沸。
轻歌曼舞，脚步盘旋
春色透了满城
迈街相约看花市,却倚骑楼似画廊
于是漫天飞灯吹入梦

总策划：哈米伦的弄笛者
主笔/监制：vikki  哈米伦的弄笛者
分镜：一只野生咔叽
后期：睡不醒的问号，咕哒咕噜噜，游手好闲的青大人吼 欧洲的玖菜
画师：vikki，一只野生咔叽， 板烧章鱼球，一枔，大写的TY，UUUUUiko_ko
，夏至君X2one，嘟噜嘟噜咚咚哒，回梦转瞬空，步汪喵噗步，祓筱，鵺心，长耳朵喵213，Kuma-ra 晓溪嘻嘻 
bgm：多情客",短片·手书·配音,47,10,手书;动画;露西亚;旗袍;丽芙;含英;战双帕弥什;蒲牢;动画短片群星计划;动画嘉年华2023·灼夜花火,608;358;35650;8808;1141352;1489888;7700690;7866674;25367425;33683785,16684,250,0,10764,0,30812,771,3522,113707,1,0,无,无,无
1676448870,736632262,1001914948,454780088,4J车厘子有多大？你买的车厘子缩水了吗？【慧小媛】,慧小媛,1676026417,1676026417,171,男主车厘子守护者-小帅，在网上买了两箱4J车厘子...,社科·法律·心理,124,11,搞笑;解说;脱口秀;科普;奇葩;慧小媛;网购;水果;车厘子;热点观察局;bilibili年味唤醒计划,1833;3845;4346;5417;19878;21744596;266103;6348;1054930;27544978;33024023,22012,2533,0,7941,46,139213,1383,1431,1183486,1,0,无,无,无
1676448882,736861121,1006352648,256872101,告诉甲壳虫，我想吃鱼了,王者剑圣甲壳虫,1676289659,1676289659,352,大师局中单剑圣强势对线,电子竞技,171,2,电子竞技;英雄联盟新春激励,62526;33579582,570,256,0,169,0,14034,231,95,280697,1,0,无,无,无
1676448887,481776179,1006224618,311871090,喜欢苹果+华为全家桶吗?我全送你!,伟嘉gaara616,1676283916,1676283916,132,"感恩关注!90W粉了!我们继续努力
祝大家好运来!!三连越多下月更给力!!",时尚潮流,159,12,服饰;数码;抽奖;品牌;华为;种草;测评;苹果;潮流;手机;新年必buy好物;普通人变美指南（新年版）,313718;16906;228584;119262;30373;1128093;72003;4314;91251;7007;33363534;33365922,11841,1425,0,5059,0,13941,2443,2938,359622,1,0,无,无,无
1676448898,779317782,1005107916,588204480,【二胡+童声】火影忍者《五月雨》,老王哆来咪,1676260800,1676212363,207,"原曲：高梨康治
视频素材：《火影忍者疾风传》
童声哼唱：@哆哆-王婧好  
    感谢b站朋友推荐《五月雨》这首动人心弦的曲子，一听难忘，小孙女也很喜欢看火影，于是和小孙女一起演绎这首曲子，希望大家喜欢！",演奏,59,8,演奏;二胡;纯音乐;火影忍者;五月雨;童声;自来也;音乐合伙人联盟企划,373;1520;4133;3939;188244;75865;8537;34369872,2444,184,0,1062,0,3516,214,315,53719,1,1,无,无,无
1676448902,524020357,1000518980,4470403,【定格动画】炎龙vs卡利斯,变成哔头,1675941739,1675941740,158,好久没拍过定格打戏了，一次拍个过瘾,手办·模玩,210,7,特摄;定格动画;铠甲勇士;假面骑士;假面骑士剑;炎龙侠;卡利斯,2947;13490;11564;2069;4537;2846626;4014476,53401,915,0,26913,29,73889,2755,10204,801258,1,0,狂野卡利斯,,狂野卡利斯
