tag_id,标签名,标签描述,订阅数,使用次数
4537,假面骑士剑,一万年前，52张卡封印着不死的生命体。直到21世纪这些封印被破解，使这些不死生命再次苏醒。为了阻止它们在人类的世界进行杀戮，并把他们再次封印，BOARD（人类基盘史研究所）的所长乌丸开发了变身腰带。而橘朔也和剑崎一真被委托成为假面骑士Garren和假面骑士Blade，并展开他们的英雄之战。故事中的初期橘虽然有协助对抗不死生命体，但他亦对剑等人采对抗态度，而第三个假面骑士Chalice相川始亦正亦邪的角色令故事更增添丰富，最后出现的假面骑士是由睦月变身的假面骑士Leangle，一开始被梅花Ace控制，后得剑和橘等人的帮助，最后亦恢复意志，成为正义的战士。,521,10799
2846626,炎龙侠,,59,5135
4014476,卡利斯,,7,1994
6149,特效,,43738,491398
34743824,乱飙,,0,695
35116507,徐忠劝降,,0,13
11687,综艺,,465950,5646620
1594428,明星大侦探,,103966,100744
149531,大张伟,,26171,104901
170377,撒贝宁,"中文名撒贝宁
外文名Sa Beining
别    名小撒
国    籍中华人民共和国
民    族回族
出生地广东省湛江市
出生日期1976年3月23日
职    业主持人，记者
毕业院校北京大学法学院
信    仰伊斯兰教
主要成就主持CCTV法制栏目《今日说法》
主要成就主持CCTV综艺节目《我们有一套》
2005第五届金鹰节全国最佳主持人
2006年电视播音主持节目奖
2012,2013连续两年春晚主持人
代表作品《今日说法》、《首席夜话》、《小撒说法》、《看见》
身    高172cm
业余爱好打篮球，唱歌
工作单位中国中央电视台（CCTV）
户    口湖北省武汉市
星    座白羊座
性    别男
撒贝宁，湖北武汉人，中央电视台（CCTV）节目主持人之一。
1999年开始主持《今日说法》法制并被大众所追捧。主持央视全新娱乐节目《我们有一套》一改往日严肃镇定形象，幽默风趣、才华横溢尽显。[1] 2012年1月11日，撒贝宁现身春晚，成为龙年春晚主持第七人。2013年2月9日，撒贝宁继续主持央视蛇年春晚。[2] 2013年11月《出彩中国人》撒贝宁将成为节目的主持人",80036,133360
189223,杨蓉,演员杨蓉视频专题,6707,37165
535650,王鸥,,6466,51366
42738,何炅,,19107,148344
482902,吴昕,,3820,23210
233619,魏晨,,4042,33624
776,俄语,,23341,111374
3189,俄罗斯,,65882,761389
774,战斗民族,,11565,206483
112739,俄罗斯人,,156,4895
60282,观后感,,28,8274
554,空,,2074,42774
1357351,钟离,,2951,226076
10358400,申鹤,,217,51397
16812779,原神高能团,,2074,12993
26621694,纳西妲,,109,92566
397891,助眠,,117507,1416279
15088327,施利探店,,51,57
25330469,沙疗养生,,0,10
1025,治愈系,,3910,290618
63389,舒服,,1958,193284
395374,解压,,7400,605070
105039,放松,,6319,837017
1427905,泰国旅游,,94,14422
15671747,听安,,16,2817
16644108,边路之怪听安,,1,119
17704752,司空震,,187,16518
20605129,赵怀真,,3,5472
7295336,元歌,,16965,85880
147016,无人机,直上苍穹的新一代,86523,259187
10754846,武汉公安,,2,54
21396,烟雾弹,,27,7448
825655,热成像,,30,2777
188588,乔伊,,150,15565
2605475,警用装备,,29,272
2893386,不止游戏,,626,285
6940960,森纳映画,,30,151
7507821,网枪,,0,8
32907125,2023新春日记,,0,4897
33387009,bilibili过大年,,0,13242
1857966,骚话,,468,7401
34863209,那些深藏于心的爱,,5,3287
17683,单机游戏,以所有平台（PC、主机、移动端）的单机或联机游戏为主的视频内容，包括游戏预告、CG、实况解说及相关的评测、杂谈等,855157,2747447
3023,超级玛丽,,3028,45323
676424,马里奥制造,,3362,36821
1288297,超级马里奥制造,,2933,16856
1214016,单机联机,,15468,6471137
1356510,超级小桀,,2902,13746
9799665,超级马里奥制造2,,260,10711
9799759,马里奥制造2,,3733,34955
16926,挂机,,29,57960
75751,传统文化,,3656,558144
3006,模型,,44042,954405
35350281,随身寺庙,,0,1
342099,微缩景观,,148,493
196564,手艺人,,428,63832
345667,古建筑,,660,35589
1601853,匠人精神,,125,1606
2856253,榫卯结构,,180,1489
33044915,兔兔手工大作战,,0,9150
14957,法国,,40787,241794
49765,龙虾,,446,38087
369699,赶海,,31460,107788
2774618,农村美食,,561,74580
26732,异地恋,,1911,56817
33402,搞笑电影,,70,5668
13925893,卢卫国,,0,54
601877,河南方言,,51,4450
745381,国产喜剧,,0,486
170251,不是闹着玩的,,1,35
671547,李易祥,,1,763
3336092,农村喜剧,,0,82
7409165,曹随风,,0,208
8246991,于根艺,,0,20
22525,这个杀手不太冷,"里昂是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。 
女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……",4619,9583
54419,让·雷诺,,247,633
683080,杰拉尔·德帕迪约,,11,99
30950,你丫闭嘴,,24,480
648906,喜剧电影,,378,9635
70037,刺身,,1625,20452
515396,和牛,,278,9671
5907496,龙虾的做法,,3,33
94281,灰太狼,,5341,49310
1338,笔记本,,236002,97977
32525239,枪神7,,0,100
33177150,冰刃7,,0,4
33188661,魔霸7,,0,4
299685,游戏本,,4827,35277
207406,ROG,,252,20916
5624,发布会,发布会,19999,78697
3554454,ROG笔记本,,0,153
4281914,短的发布会,,28,184
108321,抽卡,,25504,2539020
15152342,满命,,3,7353
10071,植物大战僵尸,,65737,732218
219067,搞笑剪辑,,11993,539133
1489415,植物大战僵尸1,,9480,137356
35498651,低分磨炼意志,,0,1
15980,唯美,,6277,366344
119392,深海,,1213,31422
34582129,再见深海,,0,596
35026801,南河 参宿,,0,1
14917,国漫,,55003,1124231
108690,惊艳,,278,27385
67980,裸眼3D,,4266,16833
135728,感受,,10,22091
4141984,深海奇幻之旅,,0,2068
1207642,美食圈,,134154,2020323
12342,杭州,,657,239329
1353043,杭州美食,,62,2274
1603458,美食探店,,1767,182704
10097149,土豆牛腩饭,,0,2
152673,王师傅,,2910,7947
923334,百年老店,,6,576
909043,西湖醋鱼,,5,269
5727504,楼外楼,,3,172
35530126,记录我的饮食vlog,,0,114
35381780,网剧立功,,0,4
56504,范伟,,2106,48756
949230,潘斌龙,,26,2929
207083,风光,,794,45011
71319,新疆,,3039,170586
2805522,赛里木湖,,13,2429
5832752,凯迪拉克XT4,,10,655
32534816,闪闪发光的少年2,,0,3
33260986,花式出行过大年,,0,29882
17034,欧美音乐,以收录欧美音乐MV、现场、周边资讯视频为主。,643233,1180712
2677852,Justin Bieber,,1941,7363
34526160,李有田,,0,890
2739880,金厂长,,1,188
7515820,沙雕动画,,37212,157649
453,东北,,1349,170137
29138,烧烤,,37777,186754
310,德国,,42044,357630
778887,撸串,,336,20349
333243,公婆,,2,2931
1439170,鸭血粉丝,,1,290
3032437,中餐厅,,3156,25127
21048,好莱坞,,1044,55000
40641,国产电影,1,3904,112117
1345,美国大片,,37,2143
13450,科幻片,,31331,73399
4199450,海外票房,,0,27
214030,张艺兴,张艺兴，艺名LAY，1991年10月7日出生于中国湖南省长沙市，歌手，男子组合EXO/EXO-M中国籍成员。 2005年张艺兴参加湖南经视《明星学院》比赛获得总决赛季军。 2012年4月张艺兴以SM公司新组合EXO和其子队EXO-M中国成员身份正式出道，公开艺名为LAY。队内为主领舞、副主唱和乐器担当。 2014年6月张艺兴以个人名义进行主持活动，先后主持了《音乐风云榜》、《全球中文音乐榜上榜》、《亚运会特派记者》、《2015央视网络春晚》等节目，并参加录制了《星厨驾到》、《星星的密室》、《年代秀》、《奔跑吧兄弟》《极限挑战》等综艺。 2015年3月张艺兴正式成立个人工作室。,153582,325278
2506071,cypher,,18,1975
16463626,单依纯,,485,20910
43556,弹壳,,300,7415
2702307,万妮达,,363,4735
2731944,GALI,,18,2021
3817234,马伯骞,,646,10008
5398202,王子异,,8418,28091
272810,脑洞,1,85812,358607
22379,好东西,,5,3244
98918,神秘,,1476,82412
860,日本,,123142,1830858
12767929,飞社长,,23,1354
22503,探秘,,188,12977
3376633,中古店,,17,4604
28022174,跟着UP主出行看世界,,9,143673
9544,小男孩,,289,21534
80323,广岛,,13,3065
35286,高分,,136,36605
332531,最后生还者,,1405,23197
2544,美剧,“美剧”是中国人对美国电视剧集的简称。上世纪80年代，一部拍摄于1970年的《大西洋底来的人》成为敞开国门之后中国人窥视美国的窗口，麦克·哈里斯 脸上的蛤蟆镜一度成为时尚青年的标志。《加里森敢死队》的热播、停播与复播更是中国人观念变化的晴雨表。《成长的烦恼》让我们走进美国家庭 ，体验了代际沟通的可能及其背后的美国式幽默。凡此种种，都已成为那个年代的文化切片。在长期的发展历程中，美剧的许多传统得以逐步确立，其中“季”的运营模式最为现代中国观众所了解。“季”是各大电视网播出新作品的季节，一般美国商业电视以每年从9月中旬开始到次年4月下旬，时长约30周。每年秋季，美国电视网纷纷推出自己的新剧，或者延续之前已经获得成功的经典剧集。新季以美国电视艺术与科学协会主办的“艾美奖”颁奖典礼为序幕。这段时间天气较冷，人们一般较少外出，电视的开机率和收视率自大幅提升。通过这种每年固定的播出时段，我们可以在许多长寿的美剧中找寻美国社会变迁的轨迹。由于2011年几大视频网站陆续在海外上市，许多优秀的美剧将出现在中国内地的电视屏幕上。一部美国电视剧一般25集左右，这是由美国特有的播映方式决定的。美国电视剧一般一个星期只播一集，因此25集正好够播一季。美国的电视剧是边拍边播的，他们很注重收视率，一部收视率低下的电视剧是无法生存的，只要吸引不了观众的注意力，那么不管该剧的情节进行到何处，电视台都毫不留情地腰斩。电视网是美国电视体系的主体，本质上是一家经营电视节目的大公司。通常，各大电视网在全国各地拥有许多电视台，他们向这些电视台提供节目内容。美国主要的电视网有以下几个：哥伦比亚广播公司（CBS）、全国广播公司（NBC）、美国广播公司（ABC）、福克斯广播公司（FOX）、哥伦比亚及华纳兄弟联合电视网（CW）、家庭电视广播网（HBO=Home Box Office）。,101693,745752
11927,游戏改编,,49,2421
1760113,美剧解说,,397,15663
36610,富士山下,,42,5496
3010870,Mr.Quin,,808,1530
10406648,AI翻唱,,1,436
753770,精灵梦叶罗丽,,943,27054
25192,烂片,,950,7956
906969,叶罗丽,,369,17412
43457,综漫,,168651,1300640
26587353,这不得吐槽吐槽？,,0,6805
3988,武器,,36146,320400
16010,太刀,,436,86403
32566107,深红囚影,,0,2065
598626,道具制作,,343,1031
133217,白毛,,569,35117
33023975,做一种很新的手工,,2,30011
9269,建筑,"建筑是人们用泥土，砖，瓦，石材，木材；（近代用钢筋砼，型材）等建筑材料构成的一种供人居住和使用的空间，如住宅，桥梁，厂房、体育馆，窑洞，水塔，寺庙等等。广义上来讲，景观，园林也是建筑的一部分。更广义地讲，动物有意识建造的巢穴也可算作建筑。西哲有云：建筑是凝固的音乐.，建筑是一部石头史书。古罗马建筑家维特鲁威的经典名作《建筑十书》提出了建筑的三个标准：坚固、实用、美观，一直影响着后世建筑学的发展。
建筑构成三要素：建筑功能、建筑技术和建筑艺术形象。",11463,553012
21461,光影,,1224,52979
344293,道路,,14,9330
70881,建设,,35,10659
529537,城市规划,,631,11749
360707,我的世界建筑,,3148,58811
20805,减肥,,720174,1508416
4344,健身,相比以前没有网络的时代，现在一定有更多长时间宅着的人。保持健康锻炼是不可或缺的一个环节。,643388,2493295
2744,时间,,419,64328
35285856,碎片训练,,0,1
589102,坦白,,2,1134
89616,健身房,,908,52314
23188,训练,,3355,757473
2786032,健身训练,,143,4833
7136450,塑形瘦身,,19,133059
33453965,2023健身FLAG,,1,56144
16961522,STAYC,,680,26932
17424291,裴秀珉,,24,2954
17441576,尹势银,,20,3139
19360883,沈姿润,,19,3150
27790288,张叡恩,,1,405
2676986,Teddy Bear,,2,78
3187162,朴莳恩,,143,4312
6027600,李采映,,14,859
26180,人力VOCALOID,,237150,126439
31303181,这么可爱真是抱歉,,1,2418
24623,鸡,,500,123297
8222179,只因,,8,59549
9882089,鸡你太美,,3921,160660
370803,美食教程,,5801,465770
35479542,灯影猪肉,,0,1
8533911,美食做饭,,0,15
1320,姐妹,,158,62265
1175951,炸串,,441,15476
35025465,马兆鸥,,0,70
35055738,马兆海鸥,,0,145
2511279,mmd,,13284,41610
22640096,搞笑新星训练营,,27,745018
2377,老外,,28254,349549
1057198,日本媳妇,,16,745
3096144,海外生活,,89,28018
16323202,中日家庭,,3,2602
16541748,cheems,,2866,11531
35471691,评论妙啊,,0,1
35471702,变装奶奶,,0,1
189874,秽土转生,,56,5299
33034337,第五人格五兔呈祥,,5,93356
165014,地理,,140202,272031
19042,台风,,3507,54318
958179,寒潮,,6,2824
329070,回南天,,1,1036
926186,冷空气,,8,2043
562579,气象,,15409,45410
2587173,塞尔达传说：荒野之息,续作确认开发中,15206,6233
572691,主机游戏,,3213,479943
1009,任天堂,任天堂（日文：にんてんどう，英文：Nintendo）公司成立于1889年，原为生产纸牌的手工作坊，现是日本最著名的游戏制作公司，其制作的电子游戏及主机、掌机系列在全球范围内深受欢迎。,61947,455397
223447,冒险游戏,,62,609996
5220,塞尔达传说,"　 塞尔达传说的类型是A·RPG，加入了高度的解谜要素，可归类在动作角色扮演及动作冒险类型。1986年2月21日在「Famicom Disk System」上推出了第一款《塞尔达传说》，之后便成为系列作品。 
      本系列以充满创意的游戏方式、有趣的人物角色、独特的世界观设定、巨额的制作经费等特色在游戏市场上具有高知名度。《塞尔达传说》系列被许多人视为是有史以来最具影响力的电玩游戏系列，并和任天堂的马里奥、银河战士(Metroid）等知名系列并列为公司的招牌作品。至2007年6月为止，《塞尔达传说》系列共推出了14款官方游戏作品，总销售量超过5200万套 
   《塞尔达传说》系列不存在“经验”和“升级”这个概念，玩它靠的是技术而不是级别。因此也可以说，这个游戏的“经验”其实是积累在你自己的身上，只要你操作娴熟，技艺高超，玩起来就是很简单",62011,145496
2604331,Zelda,,11,757
4800168,塞尔达传说：旷野之息,,434,34298
29632013,王国之泪,,1,1024
29632033,塞尔达传说：王国之泪,,0,209
1560,动作游戏,,846,973036
