爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676478501,864030810,1000510106,486021243,国产剧穿搭：张译｜安欣的45套服装｜《狂飙》,九月浅秋,1675942125,1675942126,294,-,影视剪辑,183,6,服饰;影视剪辑;安欣;张译;影娱新春游园会;安利燃炸好剧《狂飙》,313718;318570;11601888;77556;33364628;34912791,1307,816,0,3231,0,3658,314,359,39577,1,0,https://b23.tv/S64dfyO,,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊这几天看狂飙都快被欣欣给钩走了对不起了张译老师
1676478507,906775056,1005264485,390470454,数量关系猜题技巧超好用,海豹上岸1818,1676218505,1676218505,741,-,校园学习,208,9,技巧;正确率;公务员考试;行测;数量关系;省考;数量;猜题技巧;必剪创作,15002;11894653;183540;590549;590548;1620185;3331704;10346972;15775524,4219,551,0,25643,0,8829,362,4357,247112,1,0,无,无,无
1676478512,394165672,1002253996,8815244,【古琴】Young and Beautiful,闪电11号,1676042016,1676042016,226,-,演奏,59,6,演奏;了不起的盖茨比;古琴;Lana Del Rey;新年演奏挑战赛;新年演奏大作战,373;355568;171290;2540231;32998420;33164417,7150,150,0,8178,0,13130,950,1551,137498,1,0,无,无,无
1676478523,821622398,999959449,265059948,“阅读理解”是最荒谬的考题！它会扼杀下一代的创造力,温柔JUNZ,1675913233,1675913233,325,"我给那些无法摆脱这种题目的朋友一点建议，就是阅读理解想要拿到高分的关键，跟作者想要表达的意思无关，也跟文字本身的意思无关，只和出题人的想法有关，多想想出题人的模式和想法，才是真正拿分的关键。

而在其他时间，请做一个有独立思考的人，相信自己的想法，相信自己的理解，相信心中那个呐喊着的，独一无二的“哈姆雷特”。",社科·法律·心理,124,8,鲁迅;语文;学习;温柔;学校;阅读;学生;学习心得,32513;6262;13160;35206;35740;284066;48807;3269802,22454,2844,0,20727,72,67336,5406,6334,559220,1,0,无,无,无
1676478535,394135397,1001869709,690808042,【动物帮】你们不是救援团队吗？怎么还收费呀,动物帮,1676084400,1676026509,76,,动物综合,75,10,喵星人;萌宠;动物观察局;猫咪;团队;情绪;救援;动物救助;动物圈达人创作营;动物观察局18.0 小动物聊天室,1562;6943;19337540;6292;92836;108972;197334;1139018;18898646;35256673,5827,217,0,749,0,22786,226,16,108327,1,0,无,无,无
1676478540,779170220,1002358179,7327911,德国公婆出征东北烧烤店！疯狂撸串吓坏服务员！超多素串婆婆狂喜！,德国陶渊明,1676105100,1676047933,1050,"2023年的全家第一次探店！在德国撸上东北串！德国公婆出征东北烧烤店！疯狂撸串超过瘾，食量太大吓坏服务员！超多素串婆婆狂喜！
高科技自助尴尬连连！快来吃饭啦！",美食侦探,212,12,美食;烧烤;德国;东北;外国人;分享新年开工后的美食;公婆;撸串;鸭血粉丝;探店;中餐厅;天南海北家乡味,20215;29138;310;453;39206;34722453;333243;778887;1439170;1469519;3032437;33105243,22608,2737,0,3139,0,47383,923,401,629286,1,0,无,无,无
1676478552,736663489,1003576742,10977842,【明星大侦探RAP】满嘴顺口溜，你想考研啊？,董润祺,1676117403,1676117404,75,"BGM：《Dead Eyes》 (Remix)-Powfu/Ouse
冷知识：点赞是免费的，却可以让剪视频的up开心好几天~！",鬼畜调教,22,11,鬼畜;综艺;明星大侦探;杨蓉;王鸥;吴昕;魏晨;张若昀;大张伟;撒贝宁;何炅,68;11687;1594428;189223;535650;482902;233619;840163;149531;170377;42738,2365,194,0,3774,0,29886,289,535,213945,1,0,无,无,无
1676478557,821784845,1007587174,3493085782739496,[STATION] 俞永镇 X D.O.《Tell ME (What is Love)》Epilogue,SMTOWN,1676426400,1676364648,199,,MV,193,5,D.O.;Tell ME;SM过往MV回顾;俞永镇;唤醒你的Pink Blood,770186;32898003;34375266;4201726;34368930,1107,271,0,787,0,3395,504,239,19853,1,0,无,无,无
1676478567,224181629,1002272253,52250,买敞篷小牛一年要亏多少钱？！,视角姬,1676088300,1676049426,561,"二年前拍Huracán的时候感觉遥不可及，但时至今日兰博基尼不断降价！
各位观众朋友们，现在不入，更待何时？",汽车生活,176,11,汽车;兰博基尼;豪车;搞笑;速度;小姐姐;美女;小牛;超跑;敞篷;Huracán,13760;25394;100163;1833;9224;668759;2504;449707;100164;148508;3396086,4013,1288,0,2278,0,35023,470,736,453729,1,0,无,无,无
1676478576,524144040,1001708528,1098173832,做劳务得先把全家送到电子厂？,宋云生-,1676023800,1676016610,68,,搞笑,138,2,开工崩溃瞬间;搞笑研究所2023,34812234;35027528,806,155,0,1133,0,62425,143,206,746063,1,0,无,无,无
1676478580,609146017,1001702795,1869712375,你们村里有树哥吗？,山城小栗旬的理发日记,1676016823,1676016823,323,过年回村vlog～,美妆护肤,157,9,种草vlog;vlog;树哥;朴实;过年;村里;正月剪头发;新年快乐，好久不见！;记录我的春节碎片,10822108;2511282;224804;33260;145089;3437089;9854155;33365341;33381853,3342,517,0,769,0,39558,340,106,372235,1,0,无,无,无
1676478587,394213016,1004510997,383062201,《战壕里的烂笑话4.0》,红白真的啥也没看见啊,1676184333,1676184333,144,"朋友们大家好。
我本人实际上并没有想到这些制作粗糙的视频能获得这么多的播放量。
能得到列位的喜欢和关注我本人感到无比的荣幸。在未来，我会尽最大努力更新并完善这个系列的视频。
之前视频中确实出现了一些错误，比如最早使用的战壕图片其实是英军战壕。所以那个战壕之后会用来表现一些发生在英军阵地上的故事。
而关于德军士兵的步枪，我最开始选择的其实是M1888委员会步枪，不是莫辛纳甘、卡尔卡诺或者李恩菲尔德。可能是因为图片不清晰导致部分朋友没看出来（也可能是因为我确实是不认识这些一战时代的轻武器），目前德军步枪已经换成了毛瑟98，如果还有错误请尽快指正，我会努力改正的。
故事的内容灵感来源五花八门难以总结，所以如有雷同，算当事人倒霉吧。
最后，这个系列顾名思义不会像纯正的搞笑视频那样好笑，但是我会尽量平衡所有元素。在未来也可能会开始新的系列。
以及，由于我快开学了，所以没办法一直保持高强度更新。望原谅。
非常感谢您的观看以及阅读。祝您愉快。",人文历史,228,8,历史;一战;战争;军事;cheems;故事;笑话;地狱笑话,221;61835;3158;22356;16541748;3178;8509;21228602,3183,219,0,3101,0,15674,309,606,222223,1,0,无,无,无
1676478591,351663552,1003410471,624052719,【宝藏演员07】张颂文最好的，还不是演技,切片计划,1676115965,1676115965,1178,因为《狂飙》，张颂文火了。他不仅是千人千面的演技派，也不只是模仿谁像谁的人性观察家。他最厉害的，其实是通过种种细节去抵达一个人内心的能力。,影视杂谈,182,11,娄烨;电影解说;影评杂谈;高启强;张颂文;演技;狂飙;风中有朵雨做的云;贾发;新剧好剧一起看;影娱新春游园会,184042;1161117;1612425;29755462;460092;72600;20496;153647;3051199;32998285;33364628,19413,2377,0,8111,0,31337,911,2627,357046,1,0,无,无,无
1676478602,949156976,1001678305,36267054,《流浪地球》的成功，比“传销”组织还魔幻！,赤焰男孩,1676019362,1676019362,698,郭帆，不得不服这个人，中国梦的最佳诠释者。,影视杂谈,182,10,科幻;影评;电影;原创;励志;狂飙;流浪地球;郭帆;流浪地球2;共赴流浪地球2新春之旅,5251;111377;3141;536;976;20496;210691;3598106;9741441;33203609,6019,2805,0,5679,0,25497,1217,2482,391517,1,0,无,无,无
1676478614,949337971,1007773150,688694784,电影《无名》王一博片场日常花絮 好欢乐的剧组氛围,YIBO-OFFICIAL,1676373476,1676373476,62,,影视杂谈,182,3,王一博;电影无名;电影,902215;22826623;3141,4859,685,0,2300,0,7464,622,1003,27108,1,0,无,无,无
1676478624,524041990,1000410967,9452089,沙画还原狂飙三个不同时期的高启强,方浪浪,1675936631,1675936631,126,,绘画,162,5,绘画;沙画;高启强;张颂文;狂飙,2800;25148;29755462;460092;20496,3981,135,0,1052,0,7420,164,537,103493,1,0,无,无,无
1676478629,609359325,1007832953,45904519,【情人节特供】当然是和流浪者一起过啦❤️,Lac不想学习,1676376323,1676376323,184,"旧活新整
借物表：
动作：NatsumiSan
镜头：谦亦
表情：没错是我
场景： Viero月城/mihoyo
mme:ikeno/三金络合物/ビームマンP/ARonisc/化身バレッタ/Azolt/P.I.P/rui/そぼろ
模型：mihoyo/观海",MMD·3D,25,4,原神UP主激励计划;流浪者;原神;散兵,18957190;190265;7945544;8639111,881,134,0,2356,0,3533,179,284,16943,1,0,lac,,lac
1676478633,694196307,1001440254,11684621,什么样的男人能让8个美国总统朝思暮想,太阳星sunstar,1676024100,1676005311,887,"有什么疑问请弹幕留言
嗷！别忘了点赞三连
【BV1f14y1j74C】投胎之王，八国王位继承人，如何靠老婆征服印度？
【BV1z14y1h74N】富二代本拉登是怎么成为恐怖分子的？
【BV1YU4y1Q7dB】如何成为莫迪最想杀的人？",人文历史,228,8,FBI;肯尼迪;总统;历史;知识;美国;胡佛;太阳星,47174;147856;24966;221;10009;5794;389385;3463233,4419,2101,0,6014,0,57819,676,494,699233,1,0,无,无,无
1676478640,609004887,1000104441,36968434,I Really Want to Stay At Your House 这次给天府广场路人发刀啦 赛博朋克边缘行者,张子鼎,1675923721,1675923722,128,"吉他：恩雅 x4 pro
音响：罗兰EX
录音：内录+外录
摄像：朋友的iPhone
瑞贝卡瑞贝卡55555",翻唱,31,8,翻唱;赛博朋克2077;街头;COVER;边缘行者;天府广场;街头演唱;翻唱红人计划,386;444760;1115;22387;19173782;994503;446720;31051121,10739,440,0,9954,0,47837,1099,2401,378323,1,0,米津玄师,,米津玄师
1676478650,224342930,1007214749,698029620,如果缺个人过节，就来和兰兰合唱吧？(❤️ ω ❤️),兰音Reine,1676348977,1676348977,92,"原唱：金莎
翻唱：兰音&_",翻唱,31,7,翻唱;金莎;中文;合唱;虚拟UP主;情人节;拍摄合拍征集,386;74432;443;151;4429874;16869;22494461,4229,122,0,2590,0,15759,781,667,98941,1,0,无,无,无
1676478660,821741012,1001678482,7487399,拒绝答辩，吃点好的！漫威零差评佳作《马面雷神》,努力的Lorre,1676027100,1676016036,1004,,动漫杂谈,253,8,漫画;超级英雄;动漫杂谈;漫威;雷神;美漫;动画嘉年华2023·灼夜花火;追番大作战,1184;13881;530918;138600;133;29710;33683785;33684728,34259,1968,0,17186,17,144474,1471,1159,1414620,1,0,无,无,无
1676478670,991514312,1000582258,478269351,专业解读MOSS和ChatGPT精髓! 精妙设定细思极恐！AI吃人？,极客队长GeekLead,1675945428,1675945428,779,硬核分析那些细思极恐的设定 流浪地球2真的很硬核 居然跟ChatGPT精髓相同？！,计算机技术,231,10,AI;人工智能;刘德华;ChatGPT;图恒宇;流浪地球;moss;流浪地球2;幻塔UP主激励计划;图丫丫,54148;46183;28421;32031234;32612972;210691;3986754;9741441;23129167;34585960,8456,2651,0,13880,0,39690,1208,7471,477207,1,0,无,无,无
1676478682,224211764,1001993772,34728585,如何用面包车，跑赢GTR？,极速拍档-NANA,1676084400,1676035805,798,,汽车生活,176,10,汽车;漂移;赛车;赛道;车手;面包车;JDM;大众;supra;在B站汽车区做UP主,13760;6835;2999;140769;140609;555942;651860;45636;2635969;28452439,91192,4691,0,14435,40,79136,1591,4022,778911,1,0,极速之旅,,极速之旅
1676478692,309200177,1002086201,424658638,所以说是一个人（强调）的情人节啊！,四夕小田木_已黑化_,1676033592,1676033593,146,-,小剧场,85,6,情侣;模仿;动漫;中二;整活;一个人的情人节怎么过,66611;5841;1394;3464;7375172;35093384,8264,1723,0,3266,0,96689,1798,4370,552998,1,0,无,无,无
1676478702,224217076,1004168562,696490107,南极宝贝,摄影家罗红,1676168973,1676168973,151,"两次南极之行，最让我感动的是，在这么严酷的环境里，生命仍然如此顽强，如此温馨。我常想，地球的大美，不仅在于山川之美，更在于生命之美。

生命之美来自于爱，只要有爱，不论是什么样的环境，都会有快乐和幸福！

南极的拍摄非常艰辛，但是，每当回顾这些记录，看到这些可爱的小家伙们，我都仍然会被感动！",出行,250,7,可爱;动物;企鹅;摄影;南极;跟着UP主出行看世界;新春出行游园会,2423;6392;9145;25450;127919;28022174;33323205,1302,254,0,6366,0,39159,233,2243,174054,1,0,无,无,无
1676478707,224149899,1001788787,535140683,他穿着裤衩冲进中南海，却指挥了6位副总理，调动了14万解放军,记得英雄,1676020722,1676020722,328,唐山大地震第一个送信到北京的英雄李玉林。,人文历史,228,11,追梦者;正能量;爱国;地震;唐山大地震;感动中国;感动;致敬英雄;缅怀先烈;热点观察局;bilibili年味唤醒计划,232228;33129;51218;22343;341820;178805;1290;1298079;1635727;27544978;33024023,6340,440,0,4905,0,33211,468,448,589403,1,0,无,无,无
1676478712,351559376,999393865,333849444,【定格动画】爆肝挑战地表最重组合金刚藏玩阁冲云霄终极大合体,匕匕定格,1675944000,1675874008,150,模型合体高度60厘米左右，单体重量浮空动作无法用现有的定格动画支架完成，只能用手高高举起，视频完成后会发现自己臂力增长不少，制作不易，不喜勿喷，多谢支持！,手办·模玩,210,10,定格动画;手办模玩;玩具;变形金刚;动画;模型;爆肝;合体;动画短片群星计划;动画嘉年华2023·灼夜花火,13490;2676001;11212;254;358;3006;144006;6815;25367425;33683785,71342,790,0,39202,19,127610,1430,7189,1219088,1,0,无,无,无
1676478722,906687156,1002900568,70744200,《流浪地球2》第五条故事线-【全站最硬核】-人类并不感谢马兆,天师道的白山正,1676091833,1676091833,1162,"本来我自己捋出这个逻辑的时候是不敢肯定的，但是看完@极客队长GeekLead  的人在回路讲解，我又有信心了，不管对不对，至少逻辑是自洽的。

影片里关于马老师的伏笔其实还有很多，但是考虑到篇幅，我就只挑选了我再一次观影发现比较重点的5个点，网上很多大佬已经写过的我就没讲了，不过说真的，细琢磨的时候，带给我最大冲击的还是宁理老师的演技和这版不管怎么解读都能说的通的精妙构思。

最后，求三连，求三连，求三连。",影视杂谈,182,10,人文;科幻;影评杂谈;马兆;流浪地球;中国科幻;海鸥;宁理;流浪地球2;共赴流浪地球2新春之旅,40737;5251;1612425;24228796;210691;96732;81554;4732870;9741441;33203609,9042,3609,0,7909,0,30708,1374,3567,486218,1,0,海鸥,,海鸥
1676478734,694358073,1004705078,453069843,历时一周，飞变椅终于完工,别野生活,1676193647,1676193647,159,-,家居房产,239,4,手工;家的新气象;创意;DIY,11265;18687253;7988;3620,760,171,0,625,0,16283,219,96,313363,1,0,无,无,无
1676478740,609071083,999797343,337294714,28岁 他就做成了一件事…,极速拍档-Berlin,1675913464,1675913464,641,,汽车生活,176,9,汽车;速度;赛车;摩托车;YAMAHA;车手;R3;雅马哈;在B站汽车区做UP主,13760;9224;2999;18423;9553;140609;29816;75727;28452439,37992,2484,0,9034,0,59613,1308,3095,695001,1,0,无,无,无
1676478752,351826506,1004948244,20751018,测一测你是否容易脱单！是寡王还是海王呢？,阿渣大王,1676204847,1676203756,345,"阿渣大王的测试！~~~

求关注，转发，收藏，硬币！
么么么么哒！！！

158 脱单能力篇
在面对爱情时，人与人之间的差异化尤其明显。有的人天生寡王，常常寻爱未果；有的人单身成瘾，觉得恋爱就像苦海；而有的人反复横跳，寡与不寡就在一念之间。那么，想知道在情感生活中你是易脱单体质吗？是否会被爱神丘比特眷顾呢？快来测测吧~（怒吼状）",社科·法律·心理,124,11,人文;互动视频;情侣;测试;恋爱;心理学;性格;阿渣大王;脱单;热点观察局;bilibili年味唤醒计划,40737;1221581;66611;600;4145;41917;72384;14631913;266207;27544978;33024023,1351,1101,0,925,0,10762,601,2046,110789,1,0,无,无,无
