tag_id,标签名,标签描述,订阅数,使用次数
651860,JDM,,1656,62469
45636,大众,,2863,72954
2635969,supra,,51,2243
5841,模仿,,851,132717
1394,动漫,"      “动漫”是动画和漫画的合称与缩写。在其他语言相当少用。随着现代传媒技术的发展，动画（animation或anime）和漫画（comics，manga；特别是故事性漫画）之间联系日趋紧密，两者常被合而为“动漫”。
　   由于漫画本身的发展形成了现代故事漫画的表现形式，将影视艺术融入漫画之中，使得漫画与动画更容易结合，影视艺术独特的地方在于它能通过镜头的推拉摇移和片段剪辑的蒙太奇技巧来表达想法和感受。漫画正是吸收了影视艺术的这两个特点。当讲述的故事越发复杂、人物越发丰富的时候，传统单线式叙事的方法就越行不通，蒙太奇的介入就成为一种需要了；当漫画家在传统表现手段中无法找到更合适的抒发感情的方法的时候，当读者需要作品有更强的冲击力和表现力的时候，各种镜头的灵活运用就成为一种必需了。一部现代故事漫画往往集远、中、近、特四种镜头于一身，漫画家往往能熟练地运用镜头的移动和各种蒙太奇剪接，对故事特定部分的情绪和氛围进行渲染。这就是现代故事漫画容易和动画结合的一个原因，因为它天生就像动画的分镜头剧本，读者在看漫画时如同在看一部电影。正是有着这样的相似性所以如今将动画和漫画合称为“动漫”。",117879,3538012
3464,中二,,538,26371
35093384,一个人的情人节怎么过,,0,397
9145,企鹅,,3358,31425
25450,摄影,英文摄影 Photography 一词是源于希腊语 φω phos（光线）和 γραφι graphis（绘画、绘图）或γραφη graphê，两字一起的意思是“以光线绘图”。摄影是指使用某种专门设备进行影像记录的过程，一般我们使用机械照相机或者数码照相机进行摄影。有时摄影也会被称为照相，也就是通过物体所反射的光线使感光介质曝光的过程。有人说过的一句精辟的语言：摄影家的能力是把日常生活中稍纵即逝的平凡事物转化为不朽的视觉图像。,703845,2407226
127919,南极,,136,9379
341820,唐山大地震,,25,2251
1635727,缅怀先烈,,6,1588
13490,定格动画,定格动画是通过逐格地拍摄对象然后使之连续放映，从而产生仿佛活了一般的人物或你能想象到的任何奇异角色。,132950,149228
254,变形金刚,变形金刚是一种文化！值得学习！！,31642,173795
144006,爆肝,,75,13554
6815,合体,,143,11523
96732,中国科幻,,23,1108
81554,海鸥,,173,19006
4732870,宁理,,18,2511
18687253,家的新气象,,1040,65718
18423,摩托车,,124836,516648
9553,YAMAHA,,337,19836
29816,R3,,4,1140
75727,雅马哈,,314,34242
1221581,互动视频,互动视频，创作你的PLAN B,372424,396631
600,测试,,51979,380042
4145,恋爱,,43687,2583024
41917,心理学,"心理学（英文名称Psychology）是研究人和动物心理现象发生、发展和活动规律的一门科学。心理学既研究动物的心理（研究动物心理主要是为了深层次地了解、预测人的心理的发生、发展的规律）也研究人的心理，而以人的心理现象为主要研究对象。因此总而言之，言而总之，心理学是研究心理现象和心理规律的一门科学。
",412947,374236
72384,性格,,1020,28176
14631913,阿渣大王,,34,135
266207,脱单,,1398,209642
10876266,云顶之弈,云顶之弈是英雄联盟中的全新游戏模式。构筑并强化你的终极团队，然后见证战争在眼前拉开帷幕吧！,67976,416476
13677891,老沐,,3,366
193674,三测,,2,1296
7811657,沙雕动物,,322,11887
22722436,中国奇谭,,44,10391
229598,骑行,,4402,618640
33342163,户外冰雪新体验,,1,3932
5727642,校园vlog,记录你的学习、校园日常！,41822,32258
59497,宿舍,,4857,293290
2739880,金厂长,,1,189
7515820,沙雕动画,,37216,157804
6500,大学,,14869,2293266
111052,研究生,,4724,207850
707234,论文,,1423,89163
6556,工具,,671,39660
3184457,vue.js,,45,1782
2737325,把子肉,,14,869
4249608,徐州美食,,12,522
8307878,徐州烧烤,,0,27
191035,LAY,,2640,22462
35044107,独角戏 (Monodrama),,0,1
953050,恋爱故事,,274,561
1842534,情感故事,,28,50252
2773836,情人节的夜晚,,0,594
2947315,拉扯,,5,10797
81222,SEVENTEEN,,70037,343935
1266451,夫胜宽,,4721,25970
1267729,权顺荣,,9177,52305
1258502,李硕珉,,919,29945
493680,追星,,989,151165
634748,签售会,,81,15935
1716625,夫硕顺,,76,3384
8817,教学,,9965,1780889
22534,ADC,,2726,83132
277398,下路,,1,6022
185829,细节,,203,68418
2724593,卡莎,,198,39584
7639847,AD现状,,8,6434
12436163,残月之肃,,30,986
18051076,16人格,,1,193
3750280,被表白,,0,45
4046704,ENTJ,,7,233
4048832,ENFJ,,5,262
31581374,项羽专精装,,0,226
56102,马超,,731,82581
664461,一刀,,2,10422
7295336,元歌,,16967,85895
1566710,宋亚轩,,352453,547636
4785,生日,,175,402014
35277722,0304宋亚轩19岁生日快乐,,0,2775
20447683,情感藏在细节里,,0,28
17344,温馨,,360,45374
192387,套路,,1113,74575
7456640,隔墙有你,,0,5
6186,DK,,1312,44849
1548903,DK李硕珉,,318,1839
290206,中餐,,444,14475
21852,米其林,,1323,25740
23306,炸鸡,,4327,101877
1592059,广东美食,,377,22138
17256652,星海计划,,6905,337144
3713,访谈,,1482,247354
101650,近视,,462,33500
183043,调查,,58,12356
584309,后遗症,,3,4678
1222098,恢复期,,1,257
246377,视力,,231,19547
3156802,近视手术,,119,10431
97975,季节,,1,7307
159523,诗句,,606,5033
327735,古诗词,,1772,120637
1647336,飞花,,0,571
34315564,非正式颁奖小会,,1,86613
99660,猪猪侠,,336,20271
57611,童年动画,,40,13683
4353444,超人强,,5,1112
5177652,奥父,,0,67
7990197,对王之王,,14407,5447
12164,FM,,94,11001
4979,意大利,,10777,154671
584,足球,"足球是足球运动或足球比赛的简称
现代足球运动源于英国，亦为当今世界上开展最广、影响最大的体育项目之一，被认为是世界第一运动，在和平年代亦被称作是“国与国间没有硝烟的战争”，甚至因其丰富的内涵和感染力被视作一门艺术。",175091,1971335
15093647,赵氏宇宙,,334,344
29490240,FM23,,0,522
563274,足球经理,足球经理作为一款非常经典的PC游戏，十几载以来给广大足球爱好者提供了非常好的球队模拟经营管理平台。玩家在游戏中通过训练、人员转会、战术设置等各方面对球队进行改变，带领球队获得荣誉。当前版本是FM2014。,241,12482
951804,巴勒莫,,1,138
326725,足球游戏,,165,201068
1483890,逃离塔科夫,,34723,139720
31274568,游戏轻剪辑,,4,525002
4198,海贼王,《海贼王》是尾田荣一郎在《周刊少年JUMP》上连载的超人气漫画。“ONE PIECE”在故事中为“一个大秘宝”之意。传说中‘海贼王’哥尔·D·罗杰在死前说出他留下了具有财富、名声、力量世界第一的宝藏“ONE PIECE”，许多人为了争夺“ONE PIECE”，争相出海，许多海贼开始树立霸权，而形成了“大海贼时代”。十年后，蒙其·D·路飞为了要实现与因救他而断臂的四皇‘红发’香克斯的约定而出海，在遥远的路途上找寻着志同道合的伙伴，一起进入“伟大航道”，目标：当上“海贼王”。,193918,576207
5461,路飞,,13486,233740
187142,草帽一伙,,16,1046
1531499,海米,,1,457
94293,时尚,,198929,3651827
74378,设计,,120692,1145789
15965,内衣,,7265,75420
4083,花样滑冰,,57423,216332
1581913,RE：从零开始的异世界生活,在异世界陷入迷茫的普通高中生菜月昴，邂逅了一位银发的美少女。但想助她一臂之力的昴，却一次次地遭遇敌袭，背叛、暴力，甚至是死亡……“死亡重置”——无力的少年拥有的唯一能力，能将死后时间倒转回一开始。使用了这般力量，便会失去过去的回忆，可为了守护最重要的人们，昴必须抗争到底。“即使你忘却了我，我也不会遗忘你。”,3070,7785
1671408,蕾姆,,31087,75358
2521237,Cosplay,,8426,213457
20751503,王汉桑,,0,510
315352,LPL,,122271,517296
30485386,奎桑提,,0,2685
891482,FPX,,23751,106392
2521294,xiaohu,,68,8559
2718281,the shy,,26437,7570
3749044,WBG,,8,20090
12804,OC,,3549,166495
2516765,自家孩子,,982,37299
1434324,邵明明,,769,21031
39547,求婚,,324,47146
24090,怪兽,,1899,180807
148692,大古,,330,28606
40298,长野博,,5136,22407
28745,迪迦,迪迦奥特曼  ,1806,76690
17707,盖亚奥特曼,盖亚是平成三部曲最后一部，也是公认的奥特曼最优秀的作品之一。,654,26258
32373487,2022年终动画盛典,,4,241286
29387281,社科人文分享官,,61,111914
72691,明朝,,1476,90439
64153,亲情,,531,225018
20892163,国风变装,,1,119
22557618,朱铁雄,,1,112
1293264,哪吒,,6004,92694
614097,华语MV,收录华语地区MV,11697,477303
2506071,cypher,,18,1984
34433354,D.N.A音乐联盟,,0,7
35530792,张艺兴Cypher,,0,2
236131,中文说唱,,1112,133097
35516326,D.N.A音乐联盟Cypher二创大赛,,7,61
19019,加拿大,,1285,113988
20283,宿命,,4,4006
34458,雪,,94,265714
7620,豆腐,,596,36987
105039,放松,,6319,838075
35375090,情人节分享你的爱,,0,13580
18061266,烤鳝鱼,,0,6
29009625,半岛盒饭,,0,50
1014292,将就,,1,766
3432122,烤猪脚,,0,36
490608,试吃,,57730,286158
274802,PDD,,46947,90295
35638,销量,,61,10100
247964,卤味,,117,14479
1360352,美食测评,,631,115909
10935655,原神剧情,,30,16426
484953,甜甜圈洞,,27,334
86957,顶上战争,,166,10600
14937,艾斯,,727,43432
94246,红发,,191,14978
444973,雷利,,27,4081
51664,钢琴演奏,,9584,436413
596,上海,,9545,652582
240861,上海交通大学,,1480,14737
3220,上海话,"上海话（上海话：上海言话/上海闲话，上海话拼音：shanghe hhehho，俗称沪语，是主要分布于上海市区的方言，属于吴语太湖片苏沪嘉小片）；狭义地从文化和历史上讲，主要指的是上海市区的方言，也就是现在被广泛流传和认同的上海主流方言。
这个专题主要会收集一些以上海话配音为主的视频【如有侵权，请于本人或管理员联系，一定第一时间移除。】
这个专题目的是在传播和保护上海话，也希望更多的人能喜欢上海话，为文化的保留出一份力。
",4584,20344
23098,沪语,,189,8852
74438,垃圾桶,,33,10371
25898,跑车,,93653,281591
47636,保时捷,保时捷，是德国汽车品牌，1930年由费迪南德·波尔舍教授建于斯图加特。费迪南德·波尔舍是一位享誉世界车坛的著名设计师。上个世纪30年代中也曾为德国大众汽车公司设计过风靡全球的甲壳虫轿车的先行车。其子费里·波尔舍继承父业，继续发扬光大。,1142,82176
32442550,一分钟扬名B站-第四期,,0,284064
33710476,聊聊我最近的感悟,,0,8514
7395057,白给,,242,95013
42009,逆袭,,2643,121932
42141,暗恋,,1309,69093
18984,帅哥,,11687,1817100
7936,拍照,,3221,232506
145629,搭讪,,2217,58145
1355343,撩妹,,4678,74147
6401936,VTuber,以虚拟形象自居创作的人们,32859,297984
368622,日本网友,,607,10447
1455465,可妮,,2,883
5480528,Koni,,2,312
7859428,油管评论翻译,,4,1219
7960745,VUP,,1551,460009
1267728,HOSHI,,450,9042
207012,BSS,,0,2879
31993440,动物观察局16.0·冬日暖心计划,,3,245299
33164144,动物观察局17.0·宠物也是家人,,0,261226
290126,寒假,,133,64600
41191,二创,,55,529807
3550779,第五人格,拥有多种模式的对抗竞技类手机游戏。,251297,2974242
33034337,第五人格五兔呈祥,,5,93426
483997,电子制作,,805,16515
35901,电子,,1645,74501
2513047,diy,,1882,37951
28044856,我的科研日记,,0,4656
77592,小月,,41,2375
95691,巴啦啦小魔仙,魔仙堡是一个神奇的魔法世界，由魔仙女王统领，只有魔仙才能学习魔法，而且要懂得运用所学魔法来帮助别人。心术不正的黑魔仙小月竟偷练黑魔法，夺去魔仙彩石，欲夺取最高魔法的秘密，躲到人类世界。守护彩石的魔仙小蓝，为了将功赎罪，奉命追寻魔仙彩石，因而来到人类世界。小蓝就藏身于八音盒内，被凌美琪、凌美雪带回家中成为凌家的保姆，与美琪、美雪结下一段珍贵的友情。在魔仙女王的首肯下，小蓝教会美琪、美雪魔法，让她们成为小魔仙，正面地用魔法帮助人及协助寻找魔仙彩石。,6031,25509
2781547,黑魔仙,,24,1543
3398695,角色演示,,5,4943
4155782,黑魔仙小月,,10,223
13885572,原神角色,,23,5128
2485394,seventeen,,3476,85623
2663804,佑灰,,826,6482
27851316,我嗑的CP最最最甜,,5,150459
12732,猫头鹰,,15456,31305
29479779,高能二创,,0,135
114184,土拨鼠,,1539,12402
68645,啄木鸟,,72,4230
3301811,治愈系视频,,0,390
3624780,红松鼠,,0,36
1405933,铁锭,,0,38
5154898,200岁,,0,7
205026,小黑子,,7,74172
1768268,王者农药,,1145,2192075
235086,盒饭,,96,9035
65369,毕业生,,162,30857
220744,香港理工大学,,31,1669
667738,香港,,1195,140621
59534,谢霆锋,,6091,80056
78039,佛跳墙,,261,6649
743913,锋味,,47,3590
2622585,盆菜,,4,197
77443,铁路,,5295,257735
501044,生活纪实,,4,1955
293959,铁路沿线,,2,41
266119,李健,,18722,54214
189230,李响,,1352,8321
307465,合金装备崛起复仇,,264,8469
26146187,纳米科技，小子,,0,140
111282,刘华强,,1949,113411
5513,姐姐,,1930,119798
18787078,长安幻想,,3,3824
2791,温泉,,197,25058
13978,演员,,836,1333474
34348721,陈书婷,,2,2670
3357209,高叶,,44,4779
76545,威尔史密斯,,374,8547
1048968,七磅,,0,189
219697,年轻人,,389,123430
33703337,中国奇谭手工大赏,,0,112
50846,切尔诺贝利,,1084,9083
575362,氯乙烯,,0,275
655239,俄亥俄州,,1,971
149234,嘎子,,76,16642
459358,谢孟伟,,33,6128
2901,公主,,606,80248
46977,下午茶,,19761,105628
331000,礼仪,,962,19620
53929,现象,,6,4645
355664,热点,,433,483078
854174,网红,,1781,384500
34307753,疯驴子,,0,322
336128,桃花运,,54,9301
4072736,唐小龙,,15,456
227438,光头强,,424,61925
14441,动画电影,,4115,184204
356800,熊大,,117,20023
330503,熊二,,84,33779
227439,熊出没,,1875,139308
284702,杨玉环,,441,34156
18667,重制,,17,6040
10723511,加减乘除舞,,100,996
10783684,猛男新宝岛,,14,397
11883490,猛男舞团,,172,1748
1414022,新宝岛,,54966,48104
1628280,竖屏,,1248,39841
4931778,史诗级更新,,1,14
13896,发型,,626127,480531
1261178,男士发型,,8123,73582
23836708,山城小栗旬,,8,309
3198,拯救,,21,15217
33365923,普通人变美指南,,1,52552
9100,全程高能,,280875,1734242
22744496,催逝员,,33,7625
34750930,九转大肠的100种整活方式,,17,4762
103502,上班,,108,143050
34686167,辅导作业搞笑视频,,0,4
6693848,搞笑父子,,0,331
15414,台球,,13170,97857
1460259,台球教学,,70,2676
54221,桌球,,153,39562
9214799,台球技巧,,0,1212
22127673,校园整活王,,16,316236
17181,狗狗,,13818,869735
18988971,真我GT Neo5,,2,162
26143229,冤种铲屎官,,0,184
35062701,还能比这更快？,,0,3193
9374,HIPHOP,,114105,565230
3492,方言,,34566,136286
14377949,成都集团,,66,2368
64420,GOSH,,449,6068
33244345,国际天气,,0,3
204546,平流层,,1,107
342948,洋流,,3,373
562579,气象,,15409,45440
3325383,西风带,,0,40
5458442,大气化学,,0,22
53473,搞笑配音,,18655,94236
17304,中配,,20840,120304
2478,洛奇,Nexon旗下开发团队devCAT studio制作的大型MMORPG游戏，Mabinogi源自于北欧古代时期，是一首被吟游诗人所传唱的歌。当年的洛奇因其搞自由度的游戏方式及清新的画风俘获了一大批玩家，虽然至今已不见当年热度，但仍有一批忠实的死忠玩家在里面继续着美丽的童话故事。,662,13252
