video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
266749944,1676517717,1004423096,INFJ钟意的理想伴侣有哪些标准[3],1676208600,1676195358,74,职业职场,5,1,0,11,0,17,1,1,608,1,0,3.0,0.0,0.0,14.0,18.0,3.0,1.0,738.0,2.0,610.0,23.0,-0.043478260869565216,-0.043478260869565216,0,。,0,3.5777430555555556,101.4,0,0,0.0,4.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266750550,1676512827,1007809260,财务人总是最忙碌的那个,1676374938,1676374938,103,职业职场,5,4,2,4,0,27,5,0,962,1,0,4.0,2.0,0.0,4.0,31.0,5.0,0.0,1239.0,2.0,4741.0,66.0,-0.015151515151515152,-0.015151515151515152,0,。,0,1.5959375,15764.0,1,0,1.5,0.5,False,1,0,1,0,1,0,1,0,1,0,0,1
266751036,1676517792,1005014673,114-为什么现在的年轻人都不结婚不生娃了。,1676206603,1676206603,114,职业职场,10,4,3,17,0,239,16,3,7042,1,0,6.0,4.0,0.0,29.0,323.0,23.0,3.0,8956.0,5.0,76316.0,145.0,-0.006896551724137931,-0.006896551724137931,1,。,0,3.601724537037037,3.7,0,0,1.7142857142857142,3.2857142857142856,False,1,0,1,0,0,1,1,0,1,0,0,1
266751768,1676512477,1006627612,59参加公开的活动前，作足准备，了解对方更多的信息,1676379600,1676304425,66,职业职场,8,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,69.0,-0.014492753623188406,-0.014492753623188406,1,。,0,1.5379282407407406,646.375,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266752407,1676514630,1006900473,我的诊所病案室成立,1676326880,1676326880,61,职业职场,5,0,0,0,0,3,2,0,9,1,0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,2.0,1536.0,111.0,-0.009009009009009009,-0.009009009009009009,0,。,0,2.1730324074074074,17898.0,0,2,0.0,1.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266753497,1676516419,1005780308,freeform plus 2022版本—选择粘土工具 、遮蔽工具、分离工具、分割部件工具、摆放工具,1676273187,1676273187,1138,职业职场,8,0,0,0,0,2,2,0,13,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,3.0,504.0,83.0,-0.012048192771084338,-0.012048192771084338,1,。,0,2.815185185185185,212679.0,1,0,1.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266753570,1676515468,1006368078,公众服务号可以无限次发消息吗？公众号模板消息怎么发布,1676289645,1676289645,86,职业职场,4,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,55.0,-0.01818181818181818,-0.01818181818181818,1,？,0,2.6136921296296296,3.25,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
266754439,1676513001,1007705661,熊老师上课片段,1676370835,1676370835,277,职业职场,3,0,0,0,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,69.0,-0.014492753623188406,-0.014492753623188406,0,。,0,1.6454398148148148,40071.666666666664,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266755256,1676513034,1007690864,用渣男思维面试，收获offer变身职场海王,1676370044,1676370044,152,职业职场,9,4,0,8,0,6,5,0,154,1,0,4.0,0.0,0.0,8.0,6.0,5.0,0.0,168.0,5.0,1773.0,36.0,-0.027777777777777776,-0.027777777777777776,1,。,0,1.654976851851852,25468.88888888889,2,1,0.6666666666666666,0.3333333333333333,False,1,0,1,0,0,1,1,0,1,0,0,1
266755570,1676514754,1006618518,监理工程师延考地区出成绩了，一门没过却不伤心，为啥？,1676300062,1676300062,88,职业职场,4,0,1,0,0,13,1,0,1249,1,0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,1362.0,3.0,8741.0,333.0,-0.003003003003003003,-0.003003003003003003,0,？,0,2.484861111111111,74540.75,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
266755702,1676516793,1005746921,主动性——为什么好的员工留不住？(第14集),1676261419,1676261420,150,职业职场,9,0,0,0,0,0,0,0,24,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,115.0,54.0,-0.018518518518518517,-0.018518518518518517,1,？,0,2.9557175925925927,51827.555555555555,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
266757156,1676515802,1006201125,揭露内幕，千万别去海外版抖音tiktok，惨痛的经历告诉你什么原因！建议收藏,1676281936,1676281936,140,职业职场,9,1,9,12,0,10,9,30,225,1,0,1.0,8.0,0.0,12.0,10.0,9.0,30.0,230.0,2.0,0.0,2.0,-0.5,-0.5,0,！,0,2.7067824074074074,16257.666666666666,4,0,1.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
266759879,1676508904,1006316209,大客户销售，小事不必在意,1676502000,1676287790,216,职业职场,4,10,0,2,0,18,2,0,489,1,0,20.0,1.0,0.0,28.0,72.0,6.0,8.0,1687.0,6.0,15236.0,69.0,-0.014492753623188406,-0.014492753623188406,1,。,0,0.07990740740740741,96.25,0,0,0.0,1.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266761049,1676515027,1006283907,基本的なものの数え方（単位一覧）（商务日语、日语邮件、商务日语会话、職場日本語、日语写作、日语一对一）,1676292900,1676285610,66,职业职场,10,5,0,8,0,32,0,0,439,1,0,5.0,0.0,0.0,9.0,34.0,0.0,0.0,510.0,4.0,28301.0,129.0,-0.007751937984496124,-0.007751937984496124,1,。,0,2.570914351851852,42835.8,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266761216,1676513331,1007564427,七个抖音千川付费不要踩的坑，都是预算烧出来的经验（商家&投手必修）,1676365125,1676365125,726,职业职场,11,32,2,67,0,44,7,2,914,1,0,36.0,2.0,0.0,82.0,48.0,12.0,2.0,1151.0,5.0,3691.0,23.0,-0.043478260869565216,-0.043478260869565216,0,。,0,1.7153472222222221,3018.2727272727275,1,0,0.16666666666666666,0.16666666666666666,False,1,0,1,0,1,0,1,0,1,0,0,1
266762525,1676513797,1007121093,淘宝新手创业必学【五】,1676346713,1676346713,507,职业职场,6,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3896.0,1223.0,-0.0008176614881439084,-0.0008176614881439084,1,。,0,1.9338425925925926,260.6666666666667,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266762988,1676517143,1005616753,纯纯干货！零基础运营课程；小白 创业 入门教程！！,1676255212,1676255212,152,职业职场,3,0,11,9,0,7,9,12,34,1,0,0.0,11.0,0.0,9.0,7.0,9.0,12.0,38.0,2.0,1.0,4.0,-0.25,-0.25,0,！,0,3.0316087962962963,71.0,0,0,1.75,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
266763064,1676513029,1007150680,三个很上道的送礼绝活,1676370420,1676345739,219,职业职场,3,0,0,38,0,23,0,1,570,1,0,14.0,5.0,0.0,368.0,180.0,4.0,32.0,6278.0,2.0,99.0,43.0,-0.023255813953488372,-0.023255813953488372,1,。,0,1.6505671296296296,20.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266767708,1676513699,1007215653,CPA 会计知识点 套期工具,1676349800,1676349801,360,职业职场,4,0,0,1,0,0,0,0,12,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,192.0,57.0,-0.017543859649122806,-0.017543859649122806,0,。,0,1.8969791666666667,20136.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266767917,1676513457,1007459916,大明白：理性分析土木前景——对比中国、美国和日本的基建历史，分析我们的土木未来,1676360893,1676360893,666,职业职场,11,767,94,1433,0,1758,271,848,65467,1,0,1044.0,128.0,0.0,2017.0,2438.0,363.0,1203.0,90734.0,4.0,21535.0,25.0,-0.04,-0.04,1,。,0,1.765787037037037,36924.72727272727,2,0,2.568421052631579,14.421052631578947,False,1,0,1,0,0,1,1,0,1,0,0,1
266770715,1676513076,1007667012,准备情人节晚上去垃圾桶捡别人扔的礼物,1676369132,1676369133,172,职业职场,1,0,0,0,0,2,0,0,137,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,138.0,2.0,0.0,8.0,-0.125,-0.125,1,。,0,1.6660185185185186,363.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266771421,1676517197,1005573624,"如何快速筛选“已签收“的快递单号,从几千上百个单号里快速筛选",1676252709,1676252709,84,职业职场,3,0,0,0,0,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,54.0,-0.018518518518518517,-0.018518518518518517,1,。,0,3.0612037037037036,0.3333333333333333,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266771730,1676518506,1004725721,LeetCode刷题｜python版本｜26题｜删除有序数组中的重复项,1676193493,1676193493,421,职业职场,6,2,0,0,0,4,0,0,37,1,0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,41.0,4.0,912.0,250.0,-0.004,-0.004,1,。,0,3.761724537037037,354106.3333333333,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266771849,1676510401,1007038406,职场里心术不正的4个特征,1676451600,1676340162,75,职业职场,8,0,0,2,0,1,0,0,19,1,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,58.0,2.0,179.0,61.0,-0.01639344262295082,-0.01639344262295082,0,。,0,0.6805671296296296,16706.625,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266771984,1676517450,1005185208,来！一起奋斗！学申论大作文，来跟部委学姐读报！,1676224360,1676224361,529,职业职场,5,4,0,22,0,26,3,4,267,1,0,4.0,0.0,0.0,22.0,26.0,3.0,4.0,269.0,3.0,1857.0,22.0,-0.045454545454545456,-0.045454545454545456,1,！,0,3.3922453703703703,7684.4,1,0,0.5,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
266772499,1676514937,1006497921,2023中国旅游集团校招开启,1676295084,1676295084,73,职业职场,9,17,0,478,0,618,30,70,12067,1,0,22.0,1.0,0.0,578.0,756.0,36.0,78.0,16053.0,3.0,19794.0,46.0,-0.021739130434782608,-0.021739130434782608,1,。,0,2.5445949074074075,719.6666666666666,2,4,1.1333333333333333,10.466666666666667,False,1,0,1,0,0,1,1,0,1,0,0,1
266773770,1676517544,1005194413,面试过百人，我最看三点,1676215397,1676215397,79,职业职场,2,0,0,8,0,19,4,1,1061,1,0,1.0,0.0,0.0,8.0,20.0,4.0,1.0,1088.0,4.0,1089.0,24.0,-0.041666666666666664,-0.041666666666666664,0,。,0,3.497071759259259,49384.0,0,0,0.0,0.25,False,1,0,1,0,1,0,1,0,1,0,0,1
266774153,1676515699,1006222368,95后独立女性，半年积蓄9.8w，分享我的方法与经验,1676282753,1676282753,137,职业职场,10,0,14,15,0,15,12,0,129,1,0,0.0,14.0,0.0,15.0,15.0,13.0,1.0,135.0,2.0,0.0,1.0,-1.0,-1.0,0,。,0,2.696134259259259,4022.3,4,4,0.8,0.8,False,1,0,1,0,1,0,1,0,1,0,0,1
266775300,1676513675,1007147268,努力观：你的付出可能徒劳无功,1676352600,1676345585,68,职业职场,5,0,0,0,0,0,0,0,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,4.0,64.0,-0.015625,-0.015625,0,。,0,1.8642939814814814,327847.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266776442,1676517509,1005246483,NX UG建模之阵列特征1-线性阵列-阵列增量,1676217877,1676217877,742,职业职场,6,0,0,0,0,0,0,0,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,584.0,263.0,-0.0038022813688212928,-0.0038022813688212928,1,。,0,3.467962962962963,33.5,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266776494,1676514820,1006564247,十点啦，外贸人你还在加班吗？,1676297887,1676297887,73,职业职场,2,8,2,3,0,169,28,1,4211,1,0,8.0,3.0,0.0,4.0,187.0,30.0,1.0,4787.0,4.0,31570.0,86.0,-0.011627906976744186,-0.011627906976744186,0,？,0,2.510798611111111,8.0,3,0,0.4,1.6,False,1,0,1,0,1,0,1,0,0,0,1,1
266776662,1676513546,1007395348,【2月19军队文职】内部绝密押题卷曝光 押中率200％ 原题直出答案直接背 考试见一题秒一题的快乐你可以拥有！你就是黑马！23军队文职招聘考试公共科目,1676357890,1676357890,62,职业职场,9,3,2,7,0,5,6,2,183,1,0,3.0,2.0,0.0,8.0,5.0,7.0,2.0,210.0,5.0,14958.0,101.0,-0.009900990099009901,-0.009900990099009901,0,！,0,1.801574074074074,154.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
266777935,1676517746,1005005916,“差”学校的老师最伟大,1676207601,1676207601,621,职业职场,9,18,4,18,0,56,18,3,1886,1,0,20.0,6.0,0.0,22.0,62.0,18.0,4.0,2111.0,4.0,4920.0,46.0,-0.021739130434782608,-0.021739130434782608,0,。,0,3.5896412037037035,194200.55555555556,3,0,2.0,5.333333333333333,False,1,0,1,0,1,0,1,0,1,0,0,1
266778591,1676516364,1004991778,Unity 零基础入门-06 关卡和障碍物制作,1676275200,1676205714,498,职业职场,6,0,0,4,0,5,0,0,52,1,0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,53.0,4.0,3623.0,119.0,-0.008403361344537815,-0.008403361344537815,1,。,0,2.79125,11746.666666666666,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266778892,1676513422,1007492537,仅教师群体为了职称论文四年间仅给这个牟利的1800万元进贡了多少？,1676362121,1676362122,141,职业职场,5,0,0,1,0,1,0,0,140,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,145.0,0.0,167.0,366.0,-0.00273224043715847,-0.00273224043715847,0,？,0,1.7511689814814815,144.6,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
266781584,1676511288,1007342435,想知道初级会计报名是否成功？快来看看报名状态如何查询！,1676428200,1676354659,65,职业职场,3,0,0,0,0,0,1,0,13,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,3.0,7150.0,227.0,-0.004405286343612335,-0.004405286343612335,0,？,0,0.9616666666666667,419.3333333333333,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
266782550,1676516582,1005908591,亚马逊真实现状，普通人根本没有机会，不要在跟风了,1676269040,1676269040,161,职业职场,9,9,16,22,0,20,15,3,255,1,0,9.0,16.0,0.0,22.0,20.0,16.0,3.0,267.0,4.0,844.0,24.0,-0.041666666666666664,-0.041666666666666664,0,。,0,2.8650694444444444,192209.77777777778,7,0,1.1428571428571428,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266783190,1676518173,1004779608,定义判断思路解析及实战练习,1676196360,1676196360,953,职业职场,7,59,5,150,0,113,5,2,2518,1,0,62.0,6.0,0.0,162.0,123.0,6.0,2.0,2747.0,5.0,15561.0,37.0,-0.02702702702702703,-0.02702702702702703,0,。,0,3.7246875,1594.142857142857,0,3,0.0,1.8,False,1,0,1,0,1,0,1,0,1,0,0,1
266787518,1676515908,1006172615,北京车牌借人或租赁的风险,1676280547,1676280547,580,职业职场,4,0,0,0,0,0,0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,4.0,-0.25,-0.25,1,。,0,2.724085648148148,415.75,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266790079,1676514761,1006602073,觅长生 资质&悟性机制、灵气权重算法,1676299523,1676299523,218,职业职场,7,17,5,44,0,121,19,3,2808,1,0,17.0,5.0,0.0,47.0,129.0,26.0,3.0,3256.0,5.0,2914.0,20.0,-0.05,-0.05,1,。,0,2.4911805555555557,372.14285714285717,7,8,0.8181818181818182,2.3636363636363638,False,1,0,1,0,0,1,1,0,1,0,0,1
266790608,1676514826,1006557307,诗意肖像｜摄影师Laurent Castellani,1676297628,1676295934,197,职业职场,11,10,1,23,0,40,2,3,388,1,0,12.0,1.0,0.0,24.0,41.0,2.0,3.0,423.0,6.0,24894.0,266.0,-0.0037593984962406013,-0.0037593984962406013,0,。,0,2.5138657407407408,198684.18181818182,0,0,1.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266793047,1676508886,1008059319,Excel数据可视化大屏最吸引你的地方是什么？,1676503200,1676385902,426,职业职场,11,0,0,0,0,0,0,0,16,1,0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,98.0,3.0,11132.0,88.0,-0.011363636363636364,-0.011363636363636364,1,？,0,0.06581018518518518,23871.18181818182,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
266794106,1676517842,1004966374,体外诊断试剂-ep09c-7h,1676204897,1676204897,673,职业职场,8,2,0,1,0,3,1,0,30,1,0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,31.0,3.0,1258.0,159.0,-0.006289308176100629,-0.006289308176100629,0,。,0,3.622048611111111,5455.625,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266794253,1676517463,1005320161,影视后期毕业生——《个人作品集》,1676222758,1676222758,154,职业职场,4,0,0,0,0,0,0,11,58,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,63.0,4.0,1.0,3.0,-0.3333333333333333,-0.3333333333333333,1,。,0,3.4109375,32970.25,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266794559,1676511584,1007484090,地基与基础分部工程工序及相应资料填写,1676419251,1676361708,1501,职业职场,10,0,0,2,0,0,0,1,15,1,0,2.0,0.0,0.0,10.0,3.0,0.0,1.0,44.0,1.0,8.0,12.0,-0.08333333333333333,-0.08333333333333333,1,。,0,1.0686689814814814,7.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266795215,1676517073,1005660045,出现听力下降应及时干预！越早干预，越早康复。效果越好，选择合适的助听器之后，应长时#间佩戴，时间越长大脑、得到的刺激越多，言语分辨能力保持越好 #老人助听器井,1676257070,1676257070,61,职业职场,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,37.0,-0.02702702702702703,-0.02702702702702703,0,！,0,3.0092939814814814,6.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
266801133,1676515903,1005761603,别再问我英文不好可不可以教外国人学中文啦！,1676280600,1676263461,170,职业职场,1,2,0,8,0,13,9,1,579,1,0,4.0,0.0,0.0,10.0,17.0,11.0,1.0,727.0,3.0,5027.0,68.0,-0.014705882352941176,-0.014705882352941176,0,！,0,2.7234143518518517,208.0,1,0,1.25,0.25,False,1,0,1,0,1,0,1,0,0,1,0,1
266802008,1676516547,1005930371,做自媒体两年半一共3.4亿播放量能有多少收入，分享自己自媒体的经验和心得。,1676269899,1676269899,181,职业职场,10,8,0,17,0,16,18,24,77,1,0,8.0,0.0,0.0,17.0,16.0,18.0,24.0,82.0,0.0,20.0,2.0,-0.5,-0.5,0,。,0,2.854722222222222,3409.2,0,0,0.8888888888888888,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266802194,1676518099,1004827801,1.动画｜会计小白知识｜小狗钱钱｜做金钱的主人｜每个人都应该了解一点的财务报表｜资产 负债 所有者权益,1676198229,1676198229,167,职业职场,5,0,0,1,0,0,0,0,16,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,5.0,2.0,1.0,-1.0,-1.0,1,。,0,3.7021990740740742,328131.4,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266802440,1676513849,1007121269,淘宝新手创业必学【二】,1676346130,1676346130,507,职业职场,4,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3896.0,1223.0,-0.0008176614881439084,-0.0008176614881439084,1,。,0,1.9411921296296297,139.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266803743,1676513766,1007131458,国考税务面试｜国考面试考察点详解～培养面试能力 综合印象判断 语言表达能力 为人处事态度 综合分析能力,1676347110,1676347111,668,职业职场,10,0,0,0,0,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,15.0,11.0,-0.09090909090909091,-0.09090909090909091,1,。,0,1.9288888888888889,410.6,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266803775,1676516803,1005584589,solidworks扭转灯笼建模教程（2）,1676261100,1676253427,148,职业职场,9,2,0,0,0,4,1,0,41,1,0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,41.0,3.0,7959.0,205.0,-0.004878048780487805,-0.004878048780487805,0,。,0,2.959525462962963,104646.88888888889,0,1,0.0,1.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266807563,1676516867,1005732330,失业宅家，疯狂  搬砖，O 成 本，适 合性  格内向的人！,1676260574,1676260574,232,职业职场,8,0,7,19,0,16,12,1,47,1,0,0.0,7.0,0.0,19.0,16.0,12.0,1.0,47.0,2.0,2.0,4.0,-0.25,-0.25,0,！,0,2.9663541666666666,210842.875,5,0,1.2,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
266807640,1676517764,1005027827,计算机毕业设计ssm家具工厂个性化定制网站,1676207168,1676207169,270,职业职场,3,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,953.0,-0.001049317943336831,-0.001049317943336831,1,。,0,3.5948611111111113,238.66666666666666,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266807697,1676516856,1005737838,excel表格如何设置乘法计算？教你用公式法和函数法两种方法解决,1676260700,1676260700,86,职业职场,11,0,0,4,0,5,0,0,83,1,0,2.0,0.0,0.0,4.0,6.0,2.0,0.0,104.0,3.0,2442.0,37.0,-0.02702702702702703,-0.02702702702702703,1,？,0,2.9647685185185186,1001.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
266808646,1676517528,1005228376,招商引资类公文材料适用，过渡句汇编，50句，word文件,1676216301,1676216301,66,职业职场,3,10,0,33,0,19,3,3,496,1,0,10.0,0.0,0.0,34.0,20.0,3.0,3.0,557.0,5.0,35047.0,302.0,-0.0033112582781456954,-0.0033112582781456954,1,。,0,3.4864236111111113,31.333333333333332,1,0,2.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266808881,1676511983,1008011628,领导主动给你升职小心这是坑#职场 #认知 #格局 #眼界 #人性 #高情商社交 #生存法则 #心计谋略 #商业思维,1676383058,1676383058,152,职业职场,3,0,0,0,0,1,1,0,72,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,2.0,103.0,57.0,-0.017543859649122806,-0.017543859649122806,0,。,0,1.4921875,42877.666666666664,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266809307,1676517939,1004904512,"回复三个做海外问卷答题大家都比较担心的问题：1,自动答题系统如何操作，会不会有难度，是否做到同时十套题操作。2,简答题如何操作。3，过了时间的无效题怎么避免。",1676202162,1676202162,177,职业职场,4,0,0,4,0,2,2,2,119,1,0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,156.0,2.0,11.0,6.0,-0.16666666666666666,-0.16666666666666666,0,。,0,3.654826388888889,289.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266809681,1676513929,1006262796,找到热爱，后知后觉也不赖,1676345432,1676284594,112,职业职场,3,0,0,1,0,5,0,0,42,1,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,43.0,5.0,838.0,3928.0,-0.0002545824847250509,-0.0002545824847250509,0,。,0,1.9501967592592593,31378.333333333332,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266811478,1676516456,1005949063,每天 听歌 一个小时，收入 有多少？适合 比较 内向 的新手做，详细教程,1676271632,1676271632,171,职业职场,8,4,11,12,0,8,13,18,110,1,0,4.0,11.0,0.0,12.0,8.0,13.0,18.0,115.0,2.0,0.0,2.0,-0.5,-0.5,0,？,0,2.8336111111111113,14314.625,0,0,1.1666666666666667,0.16666666666666666,False,1,0,1,0,1,0,1,0,0,0,1,1
266811835,1676515543,1006294089,设备管理,1676286770,1676286770,851,职业职场,7,0,0,1,0,3,0,2,18,1,0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,20.0,4.0,54.0,6.0,-0.16666666666666666,-0.16666666666666666,0,。,0,2.647835648148148,302641.4285714286,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266812424,1676511351,1006589541,【弱电智能化小知识点】安防监控设备及布置要点,1676426400,1676298881,288,职业职场,11,4,0,2,0,4,1,0,29,1,0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,48.0,4.0,4447.0,82.0,-0.012195121951219513,-0.012195121951219513,1,。,0,0.9832291666666667,164.63636363636363,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
266814317,1676515501,1006348590,火线零线用4平方而地线用2.5平方，监理要求全部返工，究竟错哪儿,1676288845,1676288845,99,职业职场,8,11,5,22,0,109,41,1,3147,1,0,11.0,5.0,0.0,23.0,113.0,42.0,1.0,3464.0,5.0,35025.0,526.0,-0.0019011406844106464,-0.0019011406844106464,1,。,0,2.6233333333333335,102148.5,0,0,1.8666666666666667,2.533333333333333,False,1,0,1,0,0,1,1,0,1,0,0,1
266816488,1676514327,1007009545,注释2,1676338546,1676338546,100,职业职场,5,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,35.0,-0.02857142857142857,-0.02857142857142857,0,。,0,2.034502314814815,362333.4,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
266818909,1676513437,1007077018,你认为和领导、同事相处最重要的是什么？,1676361600,1676342862,105,职业职场,2,0,0,5,0,8,0,0,385,1,0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,399.0,4.0,38291.0,575.0,-0.0017391304347826088,-0.0017391304347826088,0,？,0,1.7573726851851852,48318.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
266818999,1676513981,1007140046,95后愤青目前27岁，裸辞在家目前月薪五位数，虽然辛苦但总比进厂强,1676345245,1676345245,166,职业职场,11,6,18,21,0,19,18,15,120,1,0,6.0,19.0,0.0,24.0,19.0,18.0,15.0,144.0,2.0,23.0,3.0,-0.3333333333333333,-0.3333333333333333,0,。,0,1.952962962962963,13413.363636363636,0,0,1.0,1.0,False,1,0,1,0,1,0,1,0,1,0,0,1
