video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？
436814680,1676475489,1006004357,一个视频了解成男全员！崩坏星穹铁道成男大赏,1676283300,1676276192,450,手机游戏,12,909,1259,2645,0,12011,693,2489,136126,1,0,1077.0,1342.0,0.0,3295.0,15279.0,744.0,2908.0,160712.0,6,95469,158,-0.006329113924050633,-0.006329113924050633,1,！,0,2.224409722222222,15377.833333333334,14,0,1.7703703703703704,25.91111111111111,1,0,1,0,0,1,1,0,0,1,0
436815535,1676477356,1008227017,【快乐再出发RAP】押韵不歇，追梦不歇！,1676378885,1676378885,98,鬼畜调教,11,2379,155,972,0,5608,228,222,30987,1,0,3025.0,184.0,0.0,1286.0,7069.0,265.0,286.0,41361.0,6,179878,180,-0.005555555555555556,-0.005555555555555556,1,！,0,1.139710648148148,253038.18181818182,6,21,0.1,6.9,1,0,1,0,0,1,1,0,0,1,0
436833449,1676481674,1007560963,150网购10斤牛窝骨，看着丑吃着香，大口啃肉，真过瘾！,1676366200,1676366200,320,美食记录,2,2926,954,542,0,17598,542,345,348162,1,0,3218.0,1130.0,0.0,629.0,19336.0,580.0,391.0,415622.0,6,1287412,828,-0.0012077294685990338,-0.0012077294685990338,1,！,0,1.3365046296296297,1048562.5,0,0,0.9254237288135593,12.057627118644067,1,0,1,0,0,1,1,0,0,1,0
436840385,1676481126,1007563894,听说糖水猪脑很好吃，尝逝一下。。。,1676366105,1676366105,588,美食测评,10,18457,3640,4565,96,73686,2210,3599,416621,1,0,20716.0,3930.0,0.0,4996.0,82649.0,2449.0,4101.0,483119.0,6,2250031,288,-0.003472222222222222,-0.003472222222222222,0,。,0,1.331261574074074,494521.1,0,0,1.2024048096192386,45.4248496993988,1,0,1,0,1,0,1,0,1,0,0
436843955,1676482698,1007818187,【原神整活】海森：卡维你看我一眼，我不信你两眼空空,1676375539,1676375539,130,手机游戏,10,1296,153,2643,0,14970,167,961,91008,1,0,1708.0,191.0,0.0,3892.0,21062.0,182.0,1326.0,130966.0,6,241324,281,-0.0035587188612099642,-0.0035587188612099642,1,。,0,1.2402662037037038,403281.7,6,0,0.4778761061946903,25.964601769911503,1,0,1,0,0,1,1,0,1,0,0
436845303,1676480792,1006845274,【配音】关于高启强在河南村口吃席串闲话这件事…,1676347200,1676318126,135,影视杂谈,11,4255,808,2642,0,14319,876,8863,395234,1,0,5058.0,930.0,0.0,3253.0,16691.0,1001.0,10731.0,467075.0,6,159057,143,-0.006993006993006993,-0.006993006993006993,1,。,0,1.5462037037037037,258133.81818181818,25,13,0.9573991031390134,15.071748878923767,1,0,1,0,0,1,1,0,1,0,0
436846865,1676475805,1005757534,【旭旭宝宝】阳光开朗任一蛋er,1676269500,1676262164,78,网络游戏,10,15489,200,2775,0,24710,575,1777,260441,1,1,16924.0,251.0,0.0,3078.0,26916.0,598.0,1984.0,294300.0,6,289413,212,-0.0047169811320754715,-0.0047169811320754715,1,。,0,2.387789351851852,535093.4,1,1,0.12424849699398798,4.362725450901803,1,0,0,1,0,1,1,0,1,0,0
436849226,1676482531,1005083572,史上最强！游戏党必看的CPU显卡搭配指南！内含17款CPU+9款显卡+6种游戏测试数据！,1676244600,1676211198,1222,数码,11,54376,2442,21573,32,47388,3220,3136,486494,1,0,57449.0,2569.0,0.0,23239.0,50221.0,3382.0,3410.0,525491.0,6,357244,51,-0.0196078431372549,-0.0196078431372549,1,！,0,2.7538310185185186,40640.0,7,2,2.1803607214428857,7.943887775551103,1,0,1,0,0,1,1,0,0,1,0
436855018,1676481998,1006801677,为何当今男性睾酮这么低？做到这6点让你睾酮飙升｜运动学博士生的解析,1676341800,1676330111,775,健身,10,3201,1322,8400,0,10023,741,2058,251698,1,0,3788.0,2194.0,0.0,10205.0,11601.0,819.0,2420.0,298550.0,6,209861,22,-0.045454545454545456,-0.045454545454545456,1,？,0,1.622662037037037,160329.9,10,10,1.4532163742690059,12.397660818713451,1,0,1,0,0,1,1,0,0,0,1
436855460,1676479609,1007880772,这是不是过年时候的你？,1676378804,1676378804,627,搞笑,11,58483,19349,26684,8,151026,4810,4030,1029243,1,0,65477.0,20620.0,0.0,30525.0,169347.0,5041.0,4491.0,1263873.0,6,4016411,101,-0.009900990099009901,-0.009900990099009901,1,？,0,1.166724537037037,317212.9090909091,0,0,1.346,93.4,1,0,1,0,0,1,1,0,0,0,1
436857856,1676482189,1006454421,有你在身边,1676367000,1676293566,61,日常,2,5030,177,1189,0,17535,351,402,191875,1,0,5760.0,198.0,0.0,1408.0,19877.0,375.0,476.0,222068.0,6,444821,267,-0.003745318352059925,-0.003745318352059925,0,。,0,1.3332060185185186,0.5,0,0,0.30357142857142855,23.492857142857144,1,0,1,0,1,0,1,0,1,0,0
436862690,1676483990,1005682514,60级武器个个拉满，角色好感度10级就算毕业，不刷圣遗物，看的血压上来了,1676267272,1676267272,1742,手机游戏,3,1949,5543,1721,0,31839,1892,2435,562678,1,0,2011.0,5696.0,0.0,1846.0,33820.0,1920.0,2558.0,598171.0,6,244078,50,-0.02,-0.02,0,。,0,2.5083101851851852,290902.0,0,0,2.35,33.778,1,0,1,0,1,0,1,0,1,0,0
436865094,1676479732,1005672977,【公告】第一次露脸，但是告别……,1676257866,1676257866,89,日常,3,6902,346,2897,0,35665,1416,339,994357,1,0,9742.0,433.0,0.0,3811.0,48496.0,1875.0,442.0,1338010.0,5,22260,335,-0.0029850746268656717,-0.0029850746268656717,1,。,0,2.5678935185185185,530.3333333333334,0,0,0.88,64.078,1,0,1,0,0,1,1,0,1,0,0
436868507,1676475270,1007787466,上头的麻辣鲜香来凤鱼！跟我来吃重庆江湖菜！,1676377718,1676377718,396,美食侦探,12,1391,668,730,0,14074,294,334,220376,1,0,1624.0,770.0,0.0,809.0,16586.0,359.0,429.0,286405.0,6,3278173,451,-0.0022172949002217295,-0.0022172949002217295,1,！,0,1.1290740740740741,194377.0,3,0,0.35585585585585583,12.193693693693694,1,0,1,0,0,1,1,0,0,1,0
436874888,1676480982,1006729592,那可是我，最值得拿出来的英雄啊。,1676341800,1676306600,135,电子竞技,10,1226,303,2009,0,40601,1168,652,493154,1,0,1382.0,335.0,0.0,2479.0,46546.0,1359.0,740.0,575006.0,6,1023429,1222,-0.0008183306055646482,-0.0008183306055646482,1,。,0,1.6109027777777778,118301.2,0,2,2.0513447432762835,32.64303178484108,1,0,1,0,0,1,1,0,1,0,0
436883863,1676475166,1009190473,用一把红柳羊肉串，在跟日本媳妇求个婚！！,1676456233,1676456233,432,美食记录,10,3647,730,338,0,8719,465,248,89209,1,0,5416.0,1097.0,0.0,489.0,12786.0,600.0,350.0,148665.0,6,321007,146,-0.00684931506849315,-0.00684931506849315,1,！,0,0.21913194444444445,221967.9,1,0,1.1659574468085105,12.54468085106383,1,0,1,0,0,1,1,0,0,1,0
436894016,1676476209,1008783898,花160元破解火影同款一乐拉面！鸣人：已吃撑勿cue,1676453400,1676438165,356,美食制作,11,2877,758,943,0,9201,206,203,88769,1,0,4416.0,949.0,0.0,1388.0,13386.0,263.0,284.0,155161.0,6,1282501,539,-0.0018552875695732839,-0.0018552875695732839,1,！,0,0.2639930555555556,223982.9090909091,7,0,0.3739130434782609,2.6,1,0,1,0,0,1,1,0,0,1,0
436930352,1676483154,1009138481,看火影的和看JOJO的都沉默了......,1676453278,1676453278,178,综合,9,933,157,748,0,4333,93,474,40029,1,0,2247.0,276.0,0.0,2139.0,10465.0,151.0,1407.0,122742.0,6,363205,90,-0.011111111111111112,-0.011111111111111112,1,。,0,0.34578703703703706,346693.44444444444,0,0,0.37681159420289856,7.3478260869565215,1,0,1,0,0,1,1,0,1,0,0
436932724,1676480448,1009388813,《 大 王 今 天 不 在 家 》,1676467239,1676467239,373,短片·手书·配音,11,5658,442,1564,0,16592,870,400,98523,1,0,12309.0,793.0,0.0,4255.0,40609.0,1260.0,1173.0,412226.0,6,1192663,77,-0.012987012987012988,-0.012987012987012988,1,。,0,0.15288194444444445,298163.54545454547,33,5,0.722,8.234,1,0,1,0,0,1,1,0,1,0,0
479012716,1676484715,1000706925,波奇酱——！,1675950714,1675950714,122,亲子,6,1419,939,8347,0,64357,2102,23520,789412,1,0,1458.0,954.0,0.0,8479.0,65544.0,2137.0,23892.0,803156.0,5,386,6,-0.16666666666666666,-0.16666666666666666,1,！,0,6.18056712962963,10279.5,56,248,1.182364729458918,40.26452905811623,1,0,1,0,0,1,1,0,0,1,0
479060060,1676485129,1001126359,【60秒重制版】我做到了真正将全物资带下避难所,1675987795,1675987795,1048,单机游戏,11,4595,1060,3230,0,34400,445,407,876349,1,0,4751.0,1079.0,0.0,3324.0,35069.0,455.0,416.0,898858.0,6,44491,251,-0.00398406374501992,-0.00398406374501992,1,。,0,5.756180555555556,17078.363636363636,7,40,1.0474137931034482,68.61637931034483,1,0,1,0,0,1,1,0,1,0,0
479080214,1676475544,1000236744,【2023年2月显示器推荐】优惠这么狠，堪比双11！价值6万的显示器推荐清单。,1675938900,1675929869,1739,数码,10,2527,382,3543,0,6615,960,589,187589,1,1,2656.0,408.0,0.0,6111.0,6877.0,995.0,2658.0,216580.0,6,1365953,231,-0.004329004329004329,-0.004329004329004329,1,！,0,6.211157407407407,113815.1,131,2,1.0689655172413792,2.3663793103448274,1,0,0,1,0,1,1,0,0,1,0
479087359,1676483436,1000381417,阳光开朗大男孩是什么梗【梗指南】,1675935397,1675935397,152,音乐综合,9,1431,2148,6868,0,91529,3076,2233,1725412,1,0,1473.0,2196.0,0.0,7218.0,93690.0,3129.0,2346.0,1814346.0,6,3491140,693,-0.001443001443001443,-0.001443001443001443,1,。,0,6.343043981481482,515782.8888888889,0,0,3.156,137.594,1,0,1,0,0,1,1,0,1,0,0
479112860,1676485510,999497188,中考前没发现我，你就亏大了,1675933200,1675891789,68,校园学习,10,3837,650,31513,0,77468,1270,999,511150,1,0,4146.0,692.0,0.0,33965.0,83459.0,1320.0,1084.0,549002.0,4,103273,134,-0.007462686567164179,-0.007462686567164179,0,。,0,6.3924768518518515,9407.0,8,483,0.81,17.354,1,0,1,0,1,0,1,0,1,0,0
479125870,1676481686,1003471183,高中语文诗歌鉴赏，抓住得分点，满分很简单丨国家玮-高考语文,1676116938,1676116938,452,校园学习,10,2036,1719,11622,0,43123,657,1046,583524,1,0,2293.0,1864.0,0.0,12998.0,47076.0,703.0,1188.0,638160.0,6,2043094,163,-0.006134969325153374,-0.006134969325153374,1,。,0,4.2216203703703705,108524.2,0,0,0.794344473007712,12.344473007712082,1,0,1,0,0,1,1,0,1,0,0
479127262,1676477177,1001423970,三体中宇宙背景辐射 刨根问底弄懂 顺便理解宇宙诞生【思维实验室】,1676021400,1676006139,875,科学科普,6,11227,1471,8775,0,41794,653,1364,682571,1,0,11669.0,2217.0,0.0,9081.0,43193.0,665.0,1448.0,713301.0,6,5040443,101,-0.009900990099009901,-0.009900990099009901,1,。,0,5.275196759259259,72107.66666666667,0,1,2.1085526315789473,27.095394736842106,1,0,1,0,0,1,1,0,1,0,0
479130459,1676481396,1003317351,今天店里来了一位并不受欢迎的客人，是谁穿过大雨？又是谁留在童年..,1676109894,1676109894,159,搞笑,6,15460,1878,9512,19,202575,1554,1113,1661820,1,0,15778.0,1905.0,0.0,9977.0,206630.0,1582.0,1133.0,1722008.0,6,1686508,290,-0.0034482758620689655,-0.0034482758620689655,0,？,0,4.299791666666667,24171.833333333332,6,5,0.962,179.912,1,0,1,0,1,0,1,0,0,0,1
479144791,1676478455,1001605587,这个李信怎么这么快！！！,1676014135,1676014135,93,电子竞技,6,1120,161,3871,0,30825,149,384,320266,1,0,1256.0,179.0,0.0,4306.0,34484.0,165.0,421.0,354758.0,6,61709,79,-0.012658227848101266,-0.012658227848101266,0,！,0,5.374074074074074,195407.0,0,0,0.8148148148148148,10.25925925925926,1,0,1,0,1,0,1,0,0,1,0
479158917,1676484499,1002311797,【流浪地球2纪念手书】我不曾忘记-完整版,1676044299,1676044299,231,短片·手书·配音,8,23612,778,20003,0,47259,1726,5689,247872,1,0,24781.0,809.0,0.0,21075.0,49560.0,1768.0,6009.0,261010.0,6,3935,15,-0.06666666666666667,-0.06666666666666667,1,。,1,5.094907407407407,48657.125,83,91,0.845691382765531,40.987975951903806,1,0,1,0,0,1,0,1,1,0,0
479171192,1676475952,1003246289,我打你行.    别人骂你不行.        -赵德柱,1676107527,1676107527,211,小剧场,6,9127,1933,11831,40,121103,1080,2279,1098944,1,0,9391.0,1952.0,0.0,12411.0,123494.0,1090.0,2351.0,1143753.0,6,1228382,332,-0.0030120481927710845,-0.0030120481927710845,0,。,0,4.2641782407407405,600502.0,0,0,0.8597194388777555,41.901803607214426,1,0,1,0,1,0,1,0,1,0,0
479182340,1676481500,1003994723,“一首欧若拉，带你回到那个夏天！”,1676174100,1676148091,184,人力VOCALOID,6,14189,353,5069,0,22443,530,1443,270707,1,0,18223.0,437.0,0.0,6841.0,31007.0,592.0,1944.0,352831.0,6,184046,131,-0.007633587786259542,-0.007633587786259542,1,！,0,3.5578703703703702,890191.5,5,0,0.36982968369829683,4.734793187347932,1,0,1,0,0,1,1,0,0,1,0
479204635,1676478759,1004114778,这装备的稻草人竟然翻车了?,1676164252,1676164252,87,电子竞技,4,6230,540,6328,0,36695,1741,31237,784810,1,0,6474.0,561.0,0.0,6557.0,38230.0,1781.0,32016.0,817392.0,4,27495,159,-0.006289308176100629,-0.006289308176100629,0,。,0,3.6401273148148148,44851.5,0,0,1.29,58.42,1,0,1,0,1,0,1,0,1,0,0
479214291,1676479162,1002478810,啊？4.0,1676075400,1676057993,284,单机游戏,8,10611,2592,7796,98,80643,944,1015,788432,1,0,10832.0,2618.0,0.0,8311.0,81920.0,955.0,1037.0,826073.0,6,1345013,310,-0.0032258064516129032,-0.0032258064516129032,1,？,0,4.673171296296296,437453.875,0,0,0.41082164328657317,11.308617234468938,1,0,1,0,0,1,1,0,0,0,1
479214726,1676484201,1002790291,校长是懂针对的,1676086144,1676086144,113,搞笑,2,4430,839,6073,48,196494,1851,1268,1348111,1,0,4500.0,848.0,0.0,6201.0,199175.0,1863.0,1278.0,1390373.0,6,861518,62,-0.016129032258064516,-0.016129032258064516,0,。,0,4.607141203703704,8.0,0,0,2.39,161.454,1,0,1,0,1,0,1,0,1,0,0
479231183,1676475721,1004184889,我的世界：考古玩法更新！在沙子中找钻石块？（不是封面党）,1676169135,1676169135,134,单机游戏,12,834,584,8148,0,67423,1364,3428,896059,1,0,907.0,599.0,0.0,8502.0,70029.0,1393.0,3544.0,935403.0,6,875955,505,-0.0019801980198019802,-0.0019801980198019802,1,？,0,3.548449074074074,366914.9166666667,441,0,2.0088105726872247,9.823788546255507,1,0,1,0,0,1,1,0,0,0,1
479232533,1676483575,1002739484,❤️坤坤这么可爱真是抱歉捏🐔,1676086200,1676077742,83,人力VOCALOID,10,4614,604,9957,0,25945,369,4210,146527,1,1,5041.0,626.0,0.0,10990.0,28243.0,382.0,4517.0,159051.0,6,36409,108,-0.009259259259259259,-0.009259259259259259,1,。,0,4.599247685185185,530132.7,2,2,0.35294117647058826,7.147058823529412,1,0,0,1,0,1,1,0,1,0,0
479235150,1676481271,1002067524,【新概念音游】终于知道指挥家在指挥什么了,1676032491,1676032491,314,单机游戏,10,2011,500,19940,0,79953,1184,10914,768243,1,0,2322.0,532.0,0.0,22441.0,89664.0,1268.0,11919.0,852346.0,6,305,13,-0.07692307692307693,-0.07692307692307693,1,。,0,5.194212962962963,109185.4,49,65,1.3266533066132264,78.96392785571142,1,0,1,0,0,1,1,0,1,0,0
479239182,1676485815,1003856101,离谱的豪门争夺萌娃家庭神剧《两生花》！琼瑶奶奶直呼内行...,1676174400,1676135490,950,影视杂谈,11,3252,4127,1411,0,24940,1191,619,485510,1,0,3353.0,4242.0,0.0,1416.0,25604.0,1212.0,632.0,511302.0,6,2793099,456,-0.0021929824561403508,-0.0021929824561403508,1,！,0,3.6043402777777778,397533.1818181818,0,0,1.06,17.638,1,0,1,0,0,1,1,0,0,1,0
479240198,1676481814,1002816717,央行反向操作，抛售美债，抢购黄金，百年之前的历史即将重演？【韭菲特商业观察】,1676003259,1676003259,721,财经商业,10,4230,5081,10305,0,62186,1965,3388,1721075,1,0,4546.0,5256.0,0.0,11048.0,66014.0,2026.0,3648.0,1841144.0,6,412308,114,-0.008771929824561403,-0.008771929824561403,1,？,0,5.538831018518518,43795.8,0,0,5.327309236947791,98.97791164658635,1,0,1,0,0,1,1,0,0,0,1
479242076,1676483763,1001446501,美国大学开学前一周vlog,1676023200,1676010706,336,日常,11,3419,556,8958,0,35240,1151,1060,951295,1,0,3700.0,592.0,0.0,9699.0,37797.0,1234.0,1157.0,1027787.0,5,232483,14,-0.07142857142857142,-0.07142857142857142,1,。,0,5.330590277777778,167102.45454545456,27,85,0.836,13.146,1,0,1,0,0,1,1,0,1,0,0
479250978,1676482784,1006466811,艾伦：“你小子也叫艾伦？“,1676283604,1676283604,68,MAD·AMV,8,2516,390,5479,0,15573,491,7568,212777,1,0,2960.0,426.0,0.0,6393.0,18026.0,545.0,8595.0,247457.0,5,190,4,-0.25,-0.25,1,？,0,2.305324074074074,24414.125,27,256,0.6065573770491803,28.101639344262296,1,0,1,0,0,1,1,0,0,0,1
479251699,1676480674,1007447106,[SPECIAL VIDEO] BSS (SEVENTEEN) - Fighting (Feat. Lee Young Ji),1676462400,1676359956,205,MV,10,6691,640,4084,0,16023,620,1168,89106,1,0,8811.0,747.0,0.0,5930.0,23049.0,708.0,1482.0,140452.0,6,783876,577,-0.0017331022530329288,-0.0017331022530329288,1,。,0,0.21150462962962963,37659.1,0,0,0.2931726907630522,14.650602409638553,1,0,1,0,0,1,1,0,1,0,0
479260800,1676486098,1007797190,【NGBUN】潮州｜青龙古庙｜全国人民都在上班 只有潮汕人还在过年,1676373978,1676373978,212,出行,7,811,70,657,0,1600,175,750,24677,1,0,1122.0,109.0,0.0,1039.0,2375.0,266.0,1081.0,35571.0,2,383,4,-0.25,-0.25,0,。,0,1.2976851851851852,92371.85714285714,0,3,0.9368421052631579,6.536842105263158,1,0,1,0,1,0,1,0,1,0,0
479260874,1676480089,1007079551,300万粉丝了，发个视频吧。真诚感谢各位B站粉丝的厚爱！,1676361600,1676344507,307,手工,5,13359,2946,1859,99,58416,2226,914,798239,1,0,14910.0,3240.0,0.0,2071.0,66775.0,2378.0,1047.0,981806.0,6,3017245,70,-0.014285714285714285,-0.014285714285714285,1,！,0,1.371400462962963,191321.4,0,1,1.032064128256513,29.983967935871743,1,0,1,0,0,1,1,0,0,1,0
479264502,1676480197,1007694794,当众厂商看到机械革命新品的反应,1676369957,1676369957,77,数码,8,3676,280,5876,0,34026,2738,18472,726604,1,0,3971.0,299.0,0.0,6268.0,35369.0,2927.0,19883.0,783303.0,6,288,46,-0.021739130434782608,-0.021739130434782608,1,。,0,1.275925925925926,430982.25,15,185,3.402,87.482,1,0,1,0,0,1,1,0,1,0,0
479266060,1676481888,1007157675,"""给他一个40系笔记本，他能掀翻整个笔记本市场""—麦克阿瑟《机械革命传奇》",1676346090,1676346090,78,数码,12,721,118,1190,0,7534,1656,7122,274988,1,0,840.0,131.0,0.0,1403.0,8831.0,1889.0,8017.0,323990.0,6,582,468,-0.002136752136752137,-0.002136752136752137,1,。,0,1.571736111111111,92216.16666666667,9,0,3.115839243498818,39.385342789598106,1,0,1,0,0,1,1,0,1,0,0
479267196,1676479018,1008067228,【OC手书】さようなら、花泥棒さん,1676385563,1676385563,271,短片·手书·配音,6,836,38,1388,0,1962,80,117,11240,1,0,1322.0,84.0,0.0,2428.0,3354.0,93.0,179.0,19827.0,6,58231,36,-0.027777777777777776,-0.027777777777777776,1,。,0,1.0816550925925925,184186.0,2,1,0.19402985074626866,2.208955223880597,1,0,1,0,0,1,1,0,1,0,0
479268781,1676483810,1005840318,【逐帧动画教程】两分钟看我五个小时画三秒逐帧动画（附带讲解,1676266376,1676266376,98,绘画,4,3710,50,14330,0,35248,206,178,140059,1,0,4255.0,59.0,0.0,16766.0,40623.0,228.0,212.0,160463.0,2,16043,2,-0.5,-0.5,1,。,0,2.5165972222222224,201866.5,38,1,0.8198198198198198,13.891891891891891,1,0,1,0,0,1,1,0,1,0,0
479269592,1676479987,1007604810,我发现我老公每周都会PC，帮我看看我处理这件事的做法对吗？,1676367784,1676367784,690,社科·法律·心理,4,2830,2461,7407,0,45025,3973,12402,556382,1,0,4202.0,3205.0,0.0,10469.0,64303.0,5387.0,17832.0,800674.0,6,1267203,931,-0.0010741138560687433,-0.0010741138560687433,0,？,0,1.2986458333333333,25846.5,0,0,8.248,247.63,1,0,1,0,1,0,1,0,0,0,1
479276330,1676479712,1008797790,百年老店保留食物原本的味道,1676430300,1676379938,668,美食侦探,10,18639,5399,4435,0,50082,2259,2910,645057,1,0,22235.0,6383.0,0.0,4966.0,59653.0,2653.0,3552.0,838652.0,6,1619467,267,-0.003745318352059925,-0.003745318352059925,1,。,0,0.5718981481481481,225009.6,0,1,2.054,47.024,1,0,1,0,0,1,1,0,1,0,0
479276841,1676482317,1006638512,爱莉希雅陪你过情人节真是抱歉❤️,1676304024,1676304024,219,手机游戏,10,26923,1286,22276,73,46644,1484,5343,290379,1,0,28717.0,1357.0,0.0,23923.0,49207.0,1512.0,5520.0,308213.0,6,246505,165,-0.006060606060606061,-0.006060606060606061,1,。,0,2.063576388888889,119006.7,7,45,0.7114228456913828,13.97995991983968,1,0,1,0,0,1,1,0,1,0,0
479279430,1676475225,1007895495,【不良人6】主角团PV解读：张天师出山救岐民，降臣为何救李星云并传功法？,1676379526,1676379526,576,国产原创相关,11,2457,369,487,0,4224,389,269,59426,1,0,2804.0,411.0,0.0,562.0,5121.0,498.0,325.0,80942.0,6,33366,194,-0.005154639175257732,-0.005154639175257732,0,？,0,1.1076273148148148,12716.363636363636,1,0,0.7731481481481481,8.648148148148149,1,0,1,0,1,0,1,0,0,0,1
479280324,1676482161,1006142215,满血越塔秒杀！1级单杀！不响丸啦！不公平！重赛！,1676347200,1676281197,338,电子竞技,10,14409,1639,5328,0,23186,398,97,259516,1,0,15925.0,1781.0,0.0,5858.0,25332.0,428.0,109.0,286592.0,6,370379,614,-0.0016286644951140066,-0.0016286644951140066,1,！,0,1.5620486111111112,184843.3,1,23,0.11299435028248588,1.5141242937853108,1,0,1,0,0,1,1,0,0,1,0
479290548,1676475348,1007253238,【最吓人流浪】被找到时尸体只有60斤，富二代啥都不带去野外冒险,1676365200,1676352708,664,人文历史,10,393,904,1851,0,10532,843,201,214728,1,0,448.0,1074.0,0.0,2032.0,12249.0,932.0,237.0,261167.0,6,1303189,426,-0.002347417840375587,-0.002347417840375587,1,。,0,1.274861111111111,14803.7,0,0,2.0348101265822787,34.59493670886076,1,0,1,0,0,1,1,0,1,0,0
479293798,1676477706,1006853740,我的世界：会老的世界4，钓鱼大佬出现，拿到神剑和神弓！,1676336400,1676322324,765,单机游戏,9,3858,1153,2717,0,15022,263,127,172344,1,0,4032.0,1186.0,0.0,2950.0,15747.0,265.0,129.0,194266.0,6,773817,6311,-0.00015845349389954048,-0.00015845349389954048,1,！,0,1.6354861111111112,71548.77777777778,1,1,0.6153846153846154,9.946745562130177,1,0,1,0,0,1,1,0,0,1,0
